Serial_Number,Campaign_Name,Adset_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Reporting_Date,Category
2020120400030569,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_熱門股_Android,APP_INSTALLS,0,,,,,,20201204,FB
2020120400030570,武財神_APP下載_iOS_20201120_股票圖,武財神__iOS_25-65+_類似受眾_運勢,APP_INSTALLS,1,1,,,,,20201204,FB
2020120400030571,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,7,2,,,,,20201204,FB
2020120400030572,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試1_Android _20201120,APP_INSTALLS,0,,,,,,20201204,FB
2020120400030573,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試1_Android _20201120,APP_INSTALLS,0,,,,,,20201204,FB
2020120400030574,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,12,1,,,,,20201204,FB
2020120400030575,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,90,11,,,,,20201204,FB
2020120400030576,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試1_iOS _20201120,APP_INSTALLS,0,,,,,,20201204,FB
2020120400030577,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_與理財寶互動(90d),APP_INSTALLS,1,,,,,,20201204,FB
2020120400030578,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試2_iOS _20201120,APP_INSTALLS,104,12,,,,,20201204,FB
2020120400030579,武財神_APP下載_iOS_20201120_股票圖,武財神_iOS_25-65+_與理財寶互動(90d),APP_INSTALLS,1,,,,,,20201204,FB
2020120400030580,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台北場,VIDEO_VIEWS,200,,,,,,20201204,FB
2020120400030581,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_高雄場,VIDEO_VIEWS,200,,1,3771,,,20201204,FB
2020120400030582,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台中場,VIDEO_VIEWS,201,,,,,,20201204,FB
2020120400030583,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_付費直播,VIDEO_VIEWS,293,,1,3590,,,20201204,FB
2020120400030584,20201124_股人阿勳_下載_Android_軟體,自動化下載廣告_安卓,APP_INSTALLS,1042,45,,,,,20201204,FB
2020120400030585,20201124_股人阿勳_下載_IOS_軟體,自動化下載廣告_IOS,APP_INSTALLS,905,32,,,,,20201204,FB
2020120400030586,武財神_APP下載_iOS_20201120_股票圖,武財神_iOS_25-65+_使用官方APP(30d),APP_INSTALLS,0,,,,,,20201204,FB
2020120400030587,武財神_APP下載_Android_20201120_股票圖,武財神_Android_20-65+_與官方APP互動(30d),APP_INSTALLS,0,,,,,,20201204,FB
2020120400030588,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_與投資誌互動(90d),APP_INSTALLS,7,1,,,,,20201204,FB
2020120400030589,武財神_APP下載_iOS_20201120_股票圖,武財神_iOS_25-65+_與投資誌互動(90d),APP_INSTALLS,0,,,,,,20201204,FB
2020120400030590,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),APP_INSTALLS,159,5,,,,,20201204,FB
2020120400030591,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_類似受眾_上香,APP_INSTALLS,35,2,,,,,20201204,FB
2020120400030592,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_類似受眾_求籤,APP_INSTALLS,274,13,,,,,20201204,FB
2020120400030593,武財神_APP下載_iOS_20201120_股票圖,武財神_iOS_25-65+_類似受眾_求籤,APP_INSTALLS,8,,,,,,20201204,FB
2020120400030594,武財神_APP下載_iOS_20201120_股票圖,武財神_iOS_25-65+_類似受眾_上香,APP_INSTALLS,0,,,,,,20201204,FB
2020120400030595,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201127(改梗圖),APP_INSTALLS,67,7,,,,,20201204,FB
2020120400030596,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201127,APP_INSTALLS,70,5,,,,,20201204,FB
2020120400030597,第三屆大大PM,第二波廣告,REACH,184,,,,,,20201204,FB
2020120400030598,第三屆大大PM,第二波廣告,REACH,191,,,,,,20201204,FB
2020120400030599,第三屆大大PM,第二波廣告,REACH,191,,,,,,20201204,FB
2020120400030600,第三屆大大PM,第二波廣告,REACH,268,,,,,,20201204,FB
2020120400030601,2020Q4林恩如_強棒講座_轉換,受眾：恩+艾粉專廣告互動,CONVERSIONS,614,,3,31393,,,20201204,FB
2020120400030602,2020Q4林恩如_強棒講座_轉換,受眾：下載強棒APP或開啟強棒者,CONVERSIONS,573,,2,15302,,,20201204,FB
2020120400030603,2020Q4林恩如_強棒講座_轉換,受眾：(類1-3%)恩+艾粉專廣告互動,CONVERSIONS,568,,,,,,20201204,FB
2020120400030604,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_類似受眾_小哥籌K當沖神器,APP_INSTALLS,5,,,,,,20201204,FB
2020120400030605,武財神_APP下載_iOS_20201120_股票圖,武財神_iOS_25-65+_類似受眾_小哥籌K當沖神器,APP_INSTALLS,1,,,,,,20201204,FB
2020120400030606,施雅棠_首購購買(年),施雅棠_首購_活動影片_早鳥,CONVERSIONS,467,,2,11976,,,20201204,FB
2020120400030607,施雅棠_首購購買(年),施雅棠_首購_活動影片_首購,CONVERSIONS,60,,,,,,20201204,FB
2020120400030608,施雅棠_首購購買(年),施雅棠_首購_圖片02_首購,CONVERSIONS,71,,2,11976,,,20201204,FB
2020120400030609,施雅棠_首購購買(年),施雅棠_首購_圖片02_早鳥,CONVERSIONS,467,,1,5988,,,20201204,FB
2020120400030610,期貨電子盤_下載_Android - 測試股票受眾,股票_android_,APP_INSTALLS,8,1,,,,,20201204,FB
2020120400030611,丹尼爾_IOS_下載_軟體,丹尼爾_籌K互動,APP_INSTALLS,7,,,,,,20201204,FB
2020120400030612,丹尼爾_AOS_下載_軟體,丹尼爾_籌K互動,APP_INSTALLS,16,1,,,,,20201204,FB
2020120400030613,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱1%,APP_INSTALLS,492,40,,,,,20201204,FB
2020120400030614,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,7,,,,,,20201204,FB
2020120400030615,20201126阿格力講座轉換(台北)_講座,基本面受眾_台北,CONVERSIONS,106,,,,,,20201204,FB
2020120400030616,20201126阿格力講座轉換(台北)_講座,阿格力粉絲_台北,CONVERSIONS,156,,,,,,20201204,FB
2020120400030617,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,4,,,,,,20201204,FB
2020120400030618,20201126阿格力講座轉換(台北)_講座,類似阿格力受眾_台北,CONVERSIONS,624,,3,16764,,,20201204,FB
2020120400030619,20201126阿格力講座轉換(台中)_講座,類阿格力受眾_台中,CONVERSIONS,93,,,,,,20201204,FB
2020120400030620,20201126阿格力講座轉換(高雄)_講座,類阿格力受眾_高雄,CONVERSIONS,223,,4,18576,,,20201204,FB
2020120400030621,20201126阿格力講座轉換(台中)_講座,阿格力粉絲_台中,CONVERSIONS,91,,,,,,20201204,FB
2020120400030622,20201126阿格力講座轉換(台中)_講座,基本面受眾_台中,CONVERSIONS,24,,,,,,20201204,FB
2020120400030623,20201126阿格力講座轉換(高雄)_講座,基本面受眾_高雄,CONVERSIONS,1822,,3,5867,,,20201204,FB
2020120400030624,20201126阿格力講座轉換(高雄)_講座,阿格力粉絲_高雄,CONVERSIONS,246,,,,,,20201204,FB
2020120400030625,2020Q4林恩如_強棒講座_線上,受眾：恩+艾受all眾受眾排除APPall受眾,CONVERSIONS,77,,1,6759,,,20201204,FB
2020120400030626,2020Q4林恩如_強棒講座_線上,受眾：APPall受眾恩排除艾受all眾受眾,CONVERSIONS,18,,,,,,20201204,FB
2020120400030627,2020 Q4 恩如LIKE,造訪基本面粉專(180D)+排除粉專按讚,PAGE_LIKES,1182,,,,,,20201204,FB
2020120400030628,2020 Q4 恩如LIKE,購買開啟安裝強棒APP者(180D)&TW2+排除粉專按讚,PAGE_LIKES,1141,,,,,,20201204,FB
2020120400030629,20201126阿格力講座轉換(台北)_講座,類似阿格力受眾_新金融,CONVERSIONS,2018,,4,18370,,,20201204,FB
2020120400030630,20201126阿格力講座轉換(台北)_講座,阿格力粉絲_新金融,CONVERSIONS,712,,1,5988,,,20201204,FB
2020120400030631,20201126阿格力講座轉換(台北)_講座,基本面受眾_新金融,CONVERSIONS,876,,,,,,20201204,FB
2020120400030632,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201204_強棒旺旺來訂閱1%,APP_INSTALLS,221,15,,,,,20201204,FB
2020120400030633,2020 Q4 恩如LIKE,恩如類似受眾(@TW1-5%)+排除粉專按讚,PAGE_LIKES,739,,,,,,20201204,FB
2020120400030634,2020 Q4 恩如LIKE,恩如類似受眾(@TW5-6%)+排除粉專按讚 - 複本,PAGE_LIKES,740,,1,3590,,,20201204,FB
2020120400030635,20201126阿格力講座轉換(台北)_講座,類似阿格力受眾_食品股,CONVERSIONS,1417,,5,15551,,,20201204,FB
2020120400030636,20201126阿格力講座轉換(台北)_講座,基本面受眾_食品股,CONVERSIONS,546,,1,3590,,,20201204,FB
2020120400030637,20201126阿格力講座轉換(台北)_講座,阿格力粉絲_食品股,CONVERSIONS,481,,3,10764,,,20201204,FB
2020120400030638,武財神_APP下載_iOS_20201204_樂透圖片3,武財神__Android_25-65+_類似受眾_運勢,APP_INSTALLS,0,,,,,,20201204,FB
2020120400030639,20201204股人阿勳_下載_IOS_軟體,自動化下載廣告_IOS,APP_INSTALLS,166,3,,,,,20201204,FB
2020120400030640,20201204_股人阿勳_下載_Android_軟體,自動化下載廣告_安卓,APP_INSTALLS,0,1,,,,,20201204,FB
2020120500030641,武財神_APP下載_Android_20200723,武財神__Android_25-65+_興趣_道教_自動版位,APP_INSTALLS,341,32,,,,,20201205,FB
2020120500030642,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_安裝APP_自動版位,APP_INSTALLS,51,3,,,,,20201205,FB
2020120500030643,武財神_APP下載_Android_20200723,武財神__Android_25-65+_類似受眾_上香_自動版位,APP_INSTALLS,108,15,,,,,20201205,FB
2020120500030644,20200801_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,22,2,,,,,20201205,FB
2020120500030645,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段官網30D相似受眾,APP_INSTALLS,6,,,,,,20201205,FB
2020120500030646,20200801_林恩如_AOS_下載_軟體,林恩如_Android_基本面造訪,APP_INSTALLS,0,,,,,,20201205,FB
2020120500030647,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,53,7,,,,,20201205,FB
2020120500030648,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,17,,,,,,20201205,FB
2020120500030649,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,184,15,,,2,,20201205,FB
2020120500030650,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾,APP_INSTALLS,103,5,,,,,20201205,FB
2020120500030651,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,107,11,,,,,20201205,FB
2020120500030652,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段官網30D相似受眾,APP_INSTALLS,54,4,,,,,20201205,FB
2020120500030653,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段課程相似受眾,APP_INSTALLS,6,,,,,,20201205,FB
2020120500030654,無聊詹_IOS_軟體,無聊詹_IOS_竹科工程師,APP_INSTALLS,0,,,,,,20201205,FB
2020120500030655,無聊詹_AOS_軟體,無聊詹_AOS_粉專,APP_INSTALLS,95,10,,,,,20201205,FB
2020120500030656,無聊詹_IOS_軟體,無聊詹_IOS_粉專,APP_INSTALLS,17,1,,,,,20201205,FB
2020120500030657,無聊詹_AOS_軟體,無聊詹_AOS_同學會,APP_INSTALLS,34,2,,,,,20201205,FB
2020120500030658,無聊詹_AOS_軟體,無聊詹_AOS_籌碼K,APP_INSTALLS,5,,,,,,20201205,FB
2020120500030659,無聊詹_AOS_軟體,無聊詹_AOS_無聊詹APPLL2%,APP_INSTALLS,4,1,,,,,20201205,FB
2020120500030660,無聊詹_IOS_軟體,無聊詹_IOS_籌碼K,APP_INSTALLS,259,17,,,,,20201205,FB
2020120500030661,無聊詹_IOS_軟體,無聊詹_IOS_同學會,APP_INSTALLS,4,,,,,,20201205,FB
2020120500030662,無聊詹_IOS_軟體,無聊詹_IOS_無聊詹APPLL2%,APP_INSTALLS,13,2,,,,,20201205,FB
2020120500030663,無聊詹_AOS_軟體,無聊詹_AOS_商品包造訪LL2%,APP_INSTALLS,4,,,,,,20201205,FB
2020120500030664,無聊詹_IOS_軟體,無聊詹_IOS_商品包造訪LL2%,APP_INSTALLS,0,,,,,,20201205,FB
2020120500030665,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_熱門股_20200828_iOS,APP_INSTALLS,114,11,,,,,20201205,FB
2020120500030666,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_扭蛋圖_20200828_Android,APP_INSTALLS,2,,,,,,20201205,FB
2020120500030667,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_影片區_iOS,APP_INSTALLS,1,,,,,,20201205,FB
2020120500030668,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_影片區_Android,APP_INSTALLS,1,,,,,,20201205,FB
2020120500030669,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_扭蛋圖_20200828_iOS,APP_INSTALLS,2,,,,,,20201205,FB
2020120500030670,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_提問_20200922_iOS,APP_INSTALLS,84,9,,,,,20201205,FB
2020120500030671,股市爆料同學會_大眾TA_20200915,(大眾)股市爆料同學會_提問_20200922_Android,APP_INSTALLS,0,,,,,,20201205,FB
2020120500030672,股市爆料同學會_再行銷_20200922,(再行銷)股市爆料同學會_每周熱門股_iOS,APP_INSTALLS,29,4,,,,,20201205,FB
2020120500030673,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,股市爆料同學會_Android_20200923,APP_INSTALLS,8,3,,,,,20201205,FB
2020120500030674,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),APP_INSTALLS,1296,71,,,,,20201205,FB
2020120500030675,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),APP_INSTALLS,2045,140,,,1,390,20201205,FB
2020120500030676,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (股災影片),APP_INSTALLS,359,24,,,,,20201205,FB
2020120500030677,股市爆料同學會_理財綜合(非儲備受眾)_20200923,(理財)股市爆料同學會_影片區_Android,APP_INSTALLS,0,,,,,,20201205,FB
2020120500030678,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),APP_INSTALLS,111,8,,,,,20201205,FB
2020120500030679,丹尼爾_AOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,34,,,,,,20201205,FB
2020120500030680,丹尼爾_AOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,30,4,,,,,20201205,FB
2020120500030681,丹尼爾_AOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,45,3,,,,,20201205,FB
2020120500030682,丹尼爾_IOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,137,11,,,,,20201205,FB
2020120500030683,丹尼爾_IOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,138,13,1,990,,,20201205,FB
2020120500030684,丹尼爾_IOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,72,5,,,,,20201205,FB
2020120500030685,20200801_林恩如_AOS_下載_軟體,林恩如_Android_同學會 - 輕影片,APP_INSTALLS,74,8,,,,,20201205,FB
2020120500030686,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201014,APP_INSTALLS,0,,,,,,20201205,FB
2020120500030687,股市爆料同學會_影片廣告(無設受眾)_20201015_iOS,股市爆料同學會_影片廣告_20201015_iOS 1027改A,APP_INSTALLS,403,38,,,,,20201205,FB
2020120500030688,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_iOS,APP_INSTALLS,0,,,,,,20201205,FB
2020120500030689,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,3,1,,,,,20201205,FB
2020120500030690,第八屆大大工程師_20201020_陌生開發,廣告Ａ版,LINK_CLICKS,700,,,,,,20201205,FB
2020120500030691,股市爆料同學會_影片廣告(無設受眾)_20201015_Android,股市爆料同學會_影片廣告_20201015_Android 1027改A,APP_INSTALLS,18,1,,,,,20201205,FB
2020120500030692,權證小哥_1023(轉換)_關鍵分點獨門解析講座,權證小哥_1026(轉換)_關鍵分點獨門解析講座_嘉義,CONVERSIONS,207,,2,7361,,,20201205,FB
2020120500030693,第八屆大大工程師_20201027_再行銷,網站瀏覽名單,LINK_CLICKS,307,,,,,,20201205,FB
2020120500030694,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_同學會 - 複本,APP_INSTALLS,240,21,,,3,,20201205,FB
2020120500030695,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾 - 複本,APP_INSTALLS,32,,,,,,20201205,FB
2020120500030696,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾 - 輕影片,APP_INSTALLS,580,41,,,,,20201205,FB
2020120500030697,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台北當沖實戰精華班_小哥軟體受眾,REACH,42,,,,,,20201205,FB
2020120500030698,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_台中當沖實戰精華班_小哥軟體受眾,REACH,31,,,,,,20201205,FB
2020120500030699,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_高雄當沖實戰精華班_小哥軟體受眾,REACH,38,,,,,,20201205,FB
2020120500030700,權證小哥_1029(觸及)_當沖實戰精華班,權證小哥_1029(觸及)_付費直播當沖實戰精華班_小哥軟體受眾,REACH,91,,,,,,20201205,FB
2020120500030701,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣 - 輕影片,APP_INSTALLS,26,2,,,,,20201205,FB
2020120500030702,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾 - 輕影片,APP_INSTALLS,326,21,,,,,20201205,FB
2020120500030703,2020 Q4 恩如LIKE,波段+(理&投&小)互動類似受眾+排除粉專按讚,PAGE_LIKES,1176,,1,3590,,,20201205,FB
2020120500030704,第八屆大大工程師_20201103_精準組合,報名名單1%類似受眾,LINK_CLICKS,648,,,,,,20201205,FB
2020120500030705,第八屆大大工程師_20201103_精準組合,報名名單1~5%類似受眾,LINK_CLICKS,1345,,,,,,20201205,FB
2020120500030706,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201106,APP_INSTALLS,0,,,,,,20201205,FB
2020120500030707,20201110_艾蜜莉下載_IOS_自動化廣告_軟體,IOS_自動化廣告,APP_INSTALLS,956,61,,,,,20201205,FB
2020120500030708,20201110_艾蜜莉下載_Android_自動化廣告_軟體,Android_自動化廣告,APP_INSTALLS,454,31,,,1,390,20201205,FB
2020120500030709,期貨電子盤_下載_IOS,全台18-65歲以上_IOS,APP_INSTALLS,27,2,,,,,20201205,FB
2020120500030710,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS _20201113,APP_INSTALLS,0,,,,,,20201205,FB
2020120500030711,20200922_艾蜜莉APP_IOS_下載_軟體,基本面受眾_IOS (便宜價),APP_INSTALLS,483,32,,,,,20201205,FB
2020120500030712,20200922_艾蜜莉APP_IOS_下載_軟體,同學會受眾_IOS (便宜價),APP_INSTALLS,712,51,,,,,20201205,FB
2020120500030713,20200922_艾蜜莉APP_Android_下載_軟體,同學會受眾_Android (便宜價),APP_INSTALLS,494,25,,,,,20201205,FB
2020120500030714,丹尼爾_IOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,1,,,,,,20201205,FB
2020120500030715,20201119_阿格力_下載_Android,阿格力_自動化下載廣告_Android,APP_INSTALLS,536,33,,,,,20201205,FB
2020120500030716,20201119_阿格力_下載_IOS,阿格力_自動化下載廣告_IOS,APP_INSTALLS,319,11,,,,,20201205,FB
2020120500030717,丹尼爾_AOS_下載_軟體,丹尼爾_造訪理財寶LL2%,APP_INSTALLS,95,10,,,,,20201205,FB
2020120500030718,武財神_APP下載_Android_20201120_股票圖,武財神__Android_25-65+_類似受眾_運勢,APP_INSTALLS,131,5,,,,,20201205,FB
2020120500030719,武財神_APP下載_Android_20201120_自動化廣告_股票圖,自動化廣告_Android_20201120,APP_INSTALLS,31,2,,,,,20201205,FB
2020120500030720,武財神_APP下載_iOS_20201120_自動化廣告_股票,武財神_iOS_20201120,APP_INSTALLS,6,1,,,,,20201205,FB
2020120500030721,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_iOS,APP_INSTALLS,11,1,,,,,20201205,FB
2020120500030722,股市爆料同學會_理財受眾A(非儲備受眾)_20201120,(理財A)股市爆料同學會_熱門股_Android,APP_INSTALLS,219,36,,,,,20201205,FB
2020120500030723,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_熱門股_iOS,APP_INSTALLS,6,3,,,,,20201205,FB
2020120500030724,股市爆料同學會_大眾_20201120,(大眾)股市爆料同學會_熱門股_Android,APP_INSTALLS,0,,,,,,20201205,FB
2020120500030725,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試_iOS _20201106,APP_INSTALLS,6,,,,,,20201205,FB
2020120500030726,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試1_Android _20201120,APP_INSTALLS,0,,,,,,20201205,FB
2020120500030727,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,44,5,,,,,20201205,FB
2020120500030728,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試2_Android _20201120,APP_INSTALLS,247,20,,,,,20201205,FB
2020120500030729,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試1_iOS _20201120,APP_INSTALLS,0,,,,,,20201205,FB
2020120500030730,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_與理財寶互動(90d),APP_INSTALLS,8,1,,,,,20201205,FB
2020120500030731,股市爆料同學會_測試專用_20201120,(理財A)股市爆料同學會_測試2_iOS _20201120,APP_INSTALLS,42,9,,,,,20201205,FB
2020120500030732,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台北場,VIDEO_VIEWS,206,,,,,,20201205,FB
2020120500030733,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_高雄場,VIDEO_VIEWS,204,,1,9428,,,20201205,FB
2020120500030734,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_台中場,VIDEO_VIEWS,207,,,,,,20201205,FB
2020120500030735,權證小哥_1124(影片互動)_當沖實戰精華班,權證小哥_1124(影片)_當沖實戰精華班_付費直播,VIDEO_VIEWS,306,,2,12392,,,20201205,FB
2020120500030736,武財神_APP下載_Android_20201120_股票圖,武財神_Android_20-65+_與官方APP互動(30d),APP_INSTALLS,9,,,,,,20201205,FB
2020120500030737,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_與投資誌互動(90d),APP_INSTALLS,13,,,,,,20201205,FB
2020120500030738,20200922_艾蜜莉APP_IOS_下載_軟體,1%類似_艾蜜莉受眾_IOS (便宜價),APP_INSTALLS,179,13,,,,,20201205,FB
2020120500030739,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_類似受眾_上香,APP_INSTALLS,93,6,,,,,20201205,FB
2020120500030740,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_類似受眾_求籤,APP_INSTALLS,240,5,,,,,20201205,FB
2020120500030741,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android _20201127(改梗圖),APP_INSTALLS,11,,,,,,20201205,FB
2020120500030742,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201127,APP_INSTALLS,282,46,1,3863,,,20201205,FB
2020120500030743,第三屆大大PM,第二波廣告,REACH,303,,,,,,20201205,FB
2020120500030744,第三屆大大PM,第二波廣告,REACH,129,,,,,,20201205,FB
2020120500030745,第三屆大大PM,第二波廣告,REACH,86,,,,,,20201205,FB
2020120500030746,第三屆大大PM,第二波廣告,REACH,186,,,,,,20201205,FB
2020120500030747,2020Q4林恩如_強棒講座_轉換,受眾：恩+艾粉專廣告互動,CONVERSIONS,647,,4,18856,,,20201205,FB
2020120500030748,2020Q4林恩如_強棒講座_轉換,受眾：下載強棒APP或開啟強棒者,CONVERSIONS,585,,2,5678,,,20201205,FB
2020120500030749,2020Q4林恩如_強棒講座_轉換,受眾：(類1-3%)恩+艾粉專廣告互動,CONVERSIONS,590,,,,,,20201205,FB
2020120500030750,武財神_APP下載_Android_20201120_股票圖,武財神_Android_25-65+_類似受眾_小哥籌K當沖神器,APP_INSTALLS,13,1,,,,,20201205,FB
2020120500030751,施雅棠_首購購買(年),施雅棠_首購_活動影片_早鳥,CONVERSIONS,288,,1,5988,,,20201205,FB
2020120500030752,施雅棠_首購購買(年),施雅棠_首購_活動影片_首購,CONVERSIONS,173,,1,5988,,,20201205,FB
2020120500030753,施雅棠_首購購買(年),施雅棠_首購_圖片02_首購,CONVERSIONS,210,,2,7087,,,20201205,FB
2020120500030754,施雅棠_首購購買(年),施雅棠_首購_圖片02_早鳥,CONVERSIONS,464,,1,5888,,,20201205,FB
2020120500030755,期貨電子盤_下載_Android - 測試股票受眾,股票_android_,APP_INSTALLS,15,,,,,,20201205,FB
2020120500030756,丹尼爾_IOS_下載_軟體,丹尼爾_籌K互動,APP_INSTALLS,55,4,,,,,20201205,FB
2020120500030757,丹尼爾_AOS_下載_軟體,丹尼爾_籌K互動,APP_INSTALLS,58,4,,,,,20201205,FB
2020120500030758,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱1%,APP_INSTALLS,920,71,,,,,20201205,FB
2020120500030759,20200801_林恩如_AOS_下載_軟體,林恩如_Android_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,4,,,,,,20201205,FB
2020120500030760,20201126阿格力講座轉換(台北)_講座,基本面受眾_台北,CONVERSIONS,38,,,,,,20201205,FB
2020120500030761,20201126阿格力講座轉換(台北)_講座,阿格力粉絲_台北,CONVERSIONS,124,,1,2388,,,20201205,FB
2020120500030762,20200801_林恩如_iOS_下載_軟體,林恩如_IOS_20201202_強棒旺旺來訂閱2%,APP_INSTALLS,10,1,,,,,20201205,FB
2020120500030763,20201126阿格力講座轉換(台北)_講座,類似阿格力受眾_台北,CONVERSIONS,457,,1,2388,,,20201205,FB
