Serial_Number,Campaign_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Reporting_Date,Category
202008150003861,籌碼K線_Android_下載,APP_INSTALLS,5151,169,3,4430,1,420,20200815,FB
202008150003862,華倫_購買_20200811_02,CONVERSIONS,1974,,13,13434,,,20200815,FB
202008150003863,阿勳粉專按讚0813_軟體,PAGE_LIKES,1074,,,,,,20200815,FB
202008150003864,自由人_0814(APP購買),CONVERSIONS,5745,,26,87697,,,20200815,FB
202008160003865,期貨電子盤_下載_IOS(舊),APP_INSTALLS,26,1,,,,,20200816,FB
202008160003866,權證小哥_講座_轉換次數(購買),CONVERSIONS,4336,,31,179528,,,20200816,FB
202008160003867,股人阿勳_下載_20200605_軟體,APP_INSTALLS,63,5,,,,,20200816,FB
202008160003868,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,295,85,,,,,20200816,FB
202008160003869,籌碼K線_iOS_下載,APP_INSTALLS,12020,338,2,16276,3,1260,20200816,FB
202008160003870,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,4520,301,1,379,,,20200816,FB
202008160003871,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2512,215,3,4276,1,390,20200816,FB
202008160003872,華倫_下載_20200722,APP_INSTALLS,640,69,,,,,20200816,FB
202008160003873,武財神_APP下載_Android_20200723,APP_INSTALLS,431,65,,,,,20200816,FB
202008160003874,武財神_APP下載_iOS_20200723,APP_INSTALLS,206,32,,,1,90,20200816,FB
202008160003875,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,1009,88,,,,,20200816,FB
202008160003876,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,462,28,,,3,,20200816,FB
202008160003877,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,52,,,,,,20200816,FB
202008160003878,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,1006,,1,7888,,,20200816,FB
202008160003879,自由人_0807(APP下載)_IOS,APP_INSTALLS,2,,,,,,20200816,FB
202008160003880,自由人_0807(APP下載)_Android,APP_INSTALLS,439,24,1,7888,,,20200816,FB
202008160003881,自由人_0810(APP購買),CONVERSIONS,8399,,30,100034,,,20200816,FB
202008160003882,籌碼K線_Android_下載,APP_INSTALLS,5990,197,2,803,1,420,20200816,FB
202008160003883,華倫_購買_20200811_02,CONVERSIONS,6369,,50,56686,,,20200816,FB
202008160003884,阿勳粉專按讚0813_軟體,PAGE_LIKES,993,,1,590,,,20200816,FB
202008160003885,自由人_0814(APP購買),CONVERSIONS,3289,,22,83184,,,20200816,FB
202008170003886,期貨電子盤_下載_IOS(舊),APP_INSTALLS,33,3,1,1980,,,20200817,FB
202008170003887,股市爆料同學會_20190617(下載),APP_INSTALLS,325,48,,,,,20200817,FB
202008170003888,權證小哥_講座_轉換次數(購買),CONVERSIONS,828,,7,41887,,,20200817,FB
202008170003889,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,57,6,,,,,20200817,FB
202008170003890,股市爆料同學會_常駐廣告_20200416(下載),APP_INSTALLS,322,51,,,,,20200817,FB
202008170003891,股市爆料同學會_優良測試組_20200416(下載),APP_INSTALLS,4,,,,,,20200817,FB
202008170003892,股人阿勳_下載_20200605_軟體,APP_INSTALLS,88,6,,,,,20200817,FB
202008170003893,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,275,65,1,,,,20200817,FB
202008170003894,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,8,2,,,,,20200817,FB
202008170003895,股市爆料同學會_影片廣告_20200617(下載),APP_INSTALLS,571,47,1,299,,,20200817,FB
202008170003896,股市爆料同學會_常駐廣告_20200618(下載),APP_INSTALLS,112,17,,,,,20200817,FB
202008170003897,股市爆料同學會_20200708(下載),APP_INSTALLS,364,43,1,7888,,,20200817,FB
202008170003898,籌碼K線_iOS_下載,APP_INSTALLS,11794,315,2,3787,2,840,20200817,FB
202008170003899,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,4447,278,1,,1,390,20200817,FB
202008170003900,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2467,174,,,1,390,20200817,FB
202008170003901,華倫_下載_20200722,APP_INSTALLS,505,32,,,,,20200817,FB
202008170003902,武財神_APP下載_Android_20200723,APP_INSTALLS,424,42,,,,,20200817,FB
202008170003903,武財神_APP下載_iOS_20200723,APP_INSTALLS,204,33,,,2,180,20200817,FB
202008170003904,股市爆料同學會_20200730(下載),APP_INSTALLS,283,52,,,,,20200817,FB
202008170003905,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,425,21,,,,,20200817,FB
202008170003906,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,235,11,,,3,,20200817,FB
202008170003907,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,34,,,,,,20200817,FB
202008170003908,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,950,,2,9868,,,20200817,FB
202008170003909,自由人_0807(APP下載)_IOS,APP_INSTALLS,3,,,,,,20200817,FB
202008170003910,自由人_0807(APP下載)_Android,APP_INSTALLS,35,2,,,,,20200817,FB
202008170003911,股市爆料同學會_ 理財寶購買受眾_20200810,APP_INSTALLS,176,17,1,1980,,,20200817,FB
202008170003912,自由人_0810(APP購買),CONVERSIONS,9656,,39,108944,,,20200817,FB
202008170003913,股市爆料同學會_ 理財寶購買受眾_20200811,APP_INSTALLS,176,9,,,,,20200817,FB
202008170003914,籌碼K線_Android_下載,APP_INSTALLS,6007,188,1,420,1,420,20200817,FB
202008170003915,華倫_購買_20200811_02,CONVERSIONS,7815,,53,49934,,,20200817,FB
202008170003916,阿勳粉專按讚0813_軟體,PAGE_LIKES,202,,,,,,20200817,FB
202008170003917,自由人_0814(APP購買),CONVERSIONS,4704,,29,117741,,,20200817,FB
202008180003918,期貨電子盤_下載_IOS(舊),APP_INSTALLS,65,3,,,,,20200818,FB
202008180003919,股市爆料同學會_20190617(下載),APP_INSTALLS,103,25,,,,,20200818,FB
202008180003920,權證小哥_講座_轉換次數(購買),CONVERSIONS,834,,8,46158,,,20200818,FB
202008180003921,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,63,10,,,,,20200818,FB
202008180003922,股市爆料同學會_常駐廣告_20200416(下載),APP_INSTALLS,383,44,,,,,20200818,FB
202008180003923,股市爆料同學會_優良測試組_20200416(下載),APP_INSTALLS,3,,,,,,20200818,FB
202008180003924,股人阿勳_下載_20200605_軟體,APP_INSTALLS,692,32,,,,,20200818,FB
202008180003925,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,711,169,1,,,,20200818,FB
202008180003926,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,25,,,,,,20200818,FB
202008180003927,股市爆料同學會_影片廣告_20200617(下載),APP_INSTALLS,567,59,,,,,20200818,FB
202008180003928,股市爆料同學會_常駐廣告_20200618(下載),APP_INSTALLS,114,9,,,,,20200818,FB
202008180003929,股市爆料同學會_20200708(下載),APP_INSTALLS,990,86,,,,,20200818,FB
202008180003930,籌碼K線_iOS_下載,APP_INSTALLS,12083,347,4,24736,2,820,20200818,FB
202008180003931,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,3591,232,1,8481,1,390,20200818,FB
202008180003932,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2514,185,3,7558,1,390,20200818,FB
202008180003933,華倫_下載_20200722,APP_INSTALLS,547,32,,,,,20200818,FB
202008180003934,武財神_APP下載_Android_20200723,APP_INSTALLS,98,12,,,,,20200818,FB
202008180003935,武財神_APP下載_iOS_20200723,APP_INSTALLS,215,29,,,2,180,20200818,FB
202008180003936,股市爆料同學會_20200730(下載),APP_INSTALLS,284,44,,,,,20200818,FB
202008180003937,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,315,20,,,,,20200818,FB
202008180003938,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,281,19,,,2,,20200818,FB
202008180003939,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,47,,,,,,20200818,FB
202008180003940,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,988,,4,38888,,,20200818,FB
202008180003941,自由人_0807(APP下載)_IOS,APP_INSTALLS,2,,,,,,20200818,FB
202008180003942,自由人_0807(APP下載)_Android,APP_INSTALLS,67,3,,,,,20200818,FB
202008180003943,自由人_0810(APP購買),CONVERSIONS,10234,,28,61188,,,20200818,FB
202008180003944,籌碼K線_Android_下載,APP_INSTALLS,6019,200,5,11610,2,4010,20200818,FB
202008180003945,自由人_0814(APP購買),CONVERSIONS,5167,,21,77197,,,20200818,FB
202008180003946,武財神_APP下載_Android_2020817_只留年訂閱,APP_INSTALLS,451,82,,,,,20200818,FB
202008180003947,華倫_購買_20200818,CONVERSIONS,5533,,23,40908,,,20200818,FB
202008260003948,期貨電子盤_下載_IOS(舊),APP_INSTALLS,114,6,,,,,20200826,FB
202008260003949,股市爆料同學會_20190617(下載),APP_INSTALLS,245,48,,,,,20200826,FB
202008260003950,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,24,4,,,,,20200826,FB
202008260003951,股市爆料同學會_常駐廣告_20200416(下載),APP_INSTALLS,8,2,,,,,20200826,FB
202008260003952,股市爆料同學會_優良測試組_20200416(下載),APP_INSTALLS,3,1,,,,,20200826,FB
202008260003953,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,711,174,,,,,20200826,FB
202008260003954,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,0,,,,,,20200826,FB
202008260003955,股市爆料同學會_影片廣告_20200617(下載),APP_INSTALLS,567,35,,,,,20200826,FB
202008260003956,股市爆料同學會_常駐廣告_20200618(下載),APP_INSTALLS,45,7,,,,,20200826,FB
202008260003957,股市爆料同學會_20200708(下載),APP_INSTALLS,507,35,2,598,,,20200826,FB
202008260003958,籌碼K線_iOS_下載,APP_INSTALLS,13714,443,3,6187,2,4010,20200826,FB
202008260003959,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,3466,214,3,48161,1,353,20200826,FB
202008260003960,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2513,174,2,3490,,,20200826,FB
202008260003961,武財神_APP下載_iOS_20200723,APP_INSTALLS,212,17,,,,,20200826,FB
202008260003962,股市爆料同學會_20200730(下載),APP_INSTALLS,247,33,,,,,20200826,FB
202008260003963,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,816,63,1,,,,20200826,FB
202008260003964,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,1946,130,3,12109,13,,20200826,FB
202008260003965,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,142,,,,,,20200826,FB
202008260003966,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,3442,,13,75384,,,20200826,FB
202008260003967,自由人_0807(APP下載)_IOS,APP_INSTALLS,19,3,,,,,20200826,FB
202008260003968,自由人_0807(APP下載)_Android,APP_INSTALLS,75,1,,,,,20200826,FB
202008260003969,股市爆料同學會_ 理財寶購買受眾_20200810,APP_INSTALLS,101,9,,,,,20200826,FB
202008260003970,籌碼K線_Android_下載,APP_INSTALLS,6807,218,2,4010,2,4010,20200826,FB
202008260003971,武財神_APP下載_Android_2020817_只留年訂閱,APP_INSTALLS,427,45,,,,,20200826,FB
202008260003972,股市爆料同學會_商店圖測試_20200819(下載),APP_INSTALLS,174,10,,,,,20200826,FB
202008260003973,股市爆料同學會_廣告圖_20200819(下載),APP_INSTALLS,158,16,,,,,20200826,FB
202008260003974,股人阿勳_LIKE_0821_軟體,PAGE_LIKES,1611,98,27,36271,,,20200826,FB
202008260003975,華倫_購買_20200824,CONVERSIONS,3738,,30,23745,,,20200826,FB
202008260003976,月老_APP下載_iOS_20200824,APP_INSTALLS,210,47,,,,,20200826,FB
202008260003977,阿格力APP下載_軟體,APP_INSTALLS,1250,108,4,11389,,,20200826,FB
202008260003978,貼文：「 ⏰【阿格力直播預告】」_軟體,POST_ENGAGEMENT,986,,,,,,20200826,FB
202008260003979,順流小畢＿講座＿導購,CONVERSIONS,195,,2,8187,,,20200826,FB
202008260003980,阿格力8/27直播打觸及_軟體,REACH,102,,,,,,20200826,FB
202008270003981,期貨電子盤_下載_IOS(舊),APP_INSTALLS,122,4,,,,,20200827,FB
202008270003982,股市爆料同學會_20190617(下載),APP_INSTALLS,223,23,,,,,20200827,FB
202008270003983,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,16,3,,,,,20200827,FB
202008270003984,股市爆料同學會_優良測試組_20200416(下載),APP_INSTALLS,6,,,,,,20200827,FB
202008270003985,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,714,168,1,299,,,20200827,FB
202008270003986,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,0,,,,,,20200827,FB
202008270003987,股市爆料同學會_影片廣告_20200617(下載),APP_INSTALLS,114,7,,,,,20200827,FB
202008270003988,籌碼K線_iOS_下載,APP_INSTALLS,13829,448,8,13072,3,10770,20200827,FB
202008270003989,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,3526,225,1,,1,390,20200827,FB
202008270003990,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2509,139,1,,,,20200827,FB
202008270003991,武財神_APP下載_iOS_20200723,APP_INSTALLS,220,24,,,1,90,20200827,FB
202008270003992,股市爆料同學會_20200730(下載),APP_INSTALLS,250,26,,,,,20200827,FB
202008270003993,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,867,64,1,8621,,,20200827,FB
202008270003994,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,2742,167,5,789,25,,20200827,FB
202008270003995,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,114,,,,,,20200827,FB
202008270003996,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,3528,,25,98490,,,20200827,FB
202008270003997,自由人_0807(APP下載)_IOS,APP_INSTALLS,17,,,,,,20200827,FB
202008270003998,自由人_0807(APP下載)_Android,APP_INSTALLS,41,,,,,,20200827,FB
202008270003999,籌碼K線_Android_下載,APP_INSTALLS,6710,220,6,2500,2,820,20200827,FB
202008270004000,武財神_APP下載_Android_2020817_只留年訂閱,APP_INSTALLS,429,35,,,,,20200827,FB
202008270004001,股人阿勳_LIKE_0821_軟體,PAGE_LIKES,2171,70,23,89647,,,20200827,FB
202008270004002,華倫_購買_20200824,CONVERSIONS,3184,,31,57582,,,20200827,FB
202008270004003,月老_APP下載_iOS_20200824,APP_INSTALLS,212,41,,,,,20200827,FB
202008270004004,阿格力APP下載_軟體,APP_INSTALLS,1444,122,,,,,20200827,FB
202008270004005,貼文：「 ⏰【阿格力直播預告】」_軟體,POST_ENGAGEMENT,2014,,,,,,20200827,FB
202008270004006,順流小畢＿講座＿導購,CONVERSIONS,754,,5,53838,,,20200827,FB
202008270004007,阿格力8/27直播打觸及_軟體,REACH,456,,1,2801,,,20200827,FB
202008280004008,期貨電子盤_下載_IOS(舊),APP_INSTALLS,71,2,,,,,20200828,FB
202008280004009,股市爆料同學會_20190617(下載),APP_INSTALLS,122,15,,,,,20200828,FB
202008280004010,權證小哥_講座_轉換次數(購買),CONVERSIONS,6716,,61,468038,,,20200828,FB
202008280004011,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,17,2,,,,,20200828,FB
202008280004012,股市爆料同學會_優良測試組_20200416(下載),APP_INSTALLS,2,,,,,,20200828,FB
202008280004013,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,891,127,,,,,20200828,FB
202008280004014,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,0,,,,,,20200828,FB
202008280004015,籌碼K線_iOS_下載,APP_INSTALLS,13555,326,2,31269,5,5250,20200828,FB
202008280004016,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,3295,210,2,2687,,,20200828,FB
202008280004017,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2333,151,,,,,20200828,FB
202008280004018,武財神_APP下載_iOS_20200723,APP_INSTALLS,214,11,,,,,20200828,FB
202008280004019,股市爆料同學會_20200730(下載),APP_INSTALLS,243,28,,,,,20200828,FB
202008280004020,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,615,50,1,16888,,,20200828,FB
202008280004021,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,1882,105,3,5717,7,,20200828,FB
202008280004022,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,83,,1,299,,,20200828,FB
202008280004023,20200806-0828_林恩如_2020技術分析實戰班_購買_講座,CONVERSIONS,2139,,15,92550,,,20200828,FB
202008280004024,自由人_0807(APP下載)_IOS,APP_INSTALLS,11,2,,,,,20200828,FB
202008280004025,自由人_0807(APP下載)_Android,APP_INSTALLS,21,,,,,,20200828,FB
202008280004026,籌碼K線_Android_下載,APP_INSTALLS,6773,216,3,4430,1,3590,20200828,FB
202008280004027,武財神_APP下載_Android_2020817_只留年訂閱,APP_INSTALLS,415,42,,,,,20200828,FB
202008280004028,股人阿勳_LIKE_0821_軟體,PAGE_LIKES,1371,48,10,31092,,,20200828,FB
202008280004029,月老_APP下載_iOS_20200824,APP_INSTALLS,203,34,,,,,20200828,FB
202008280004030,阿格力APP下載_軟體,APP_INSTALLS,1414,74,3,897,,,20200828,FB
202008280004031,順流小畢＿講座＿導購,CONVERSIONS,753,,4,3490,,,20200828,FB
202008290004032,期貨電子盤_下載_IOS(舊),APP_INSTALLS,59,4,1,16888,,,20200829,FB
202008290004033,股市爆料同學會_20190617(下載),APP_INSTALLS,10,6,,,,,20200829,FB
202008290004034,權證小哥_講座_轉換次數(購買),CONVERSIONS,11100,,66,458605,,,20200829,FB
202008290004035,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,118,14,,,,,20200829,FB
202008290004036,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,1442,240,2,299,,,20200829,FB
202008290004037,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,0,,,,,,20200829,FB
202008290004038,籌碼K線_iOS_下載,APP_INSTALLS,13834,349,3,299,2,820,20200829,FB
202008290004039,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,3719,194,3,897,,,20200829,FB
202008290004040,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2662,169,2,9736,,,20200829,FB
202008290004041,武財神_APP下載_iOS_20200723,APP_INSTALLS,233,14,,,,,20200829,FB
202008290004042,股市爆料同學會_20200730(下載),APP_INSTALLS,263,25,,,,,20200829,FB
202008290004043,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,433,53,,,,,20200829,FB
202008290004044,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,1014,59,2,6681,7,,20200829,FB
202008290004045,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,65,,2,299,,,20200829,FB
202008290004046,自由人_0807(APP下載)_IOS,APP_INSTALLS,25,4,,,,,20200829,FB
202008290004047,自由人_0807(APP下載)_Android,APP_INSTALLS,29,1,,,,,20200829,FB
202008290004048,籌碼K線_Android_下載,APP_INSTALLS,6861,207,2,800,1,400,20200829,FB
202008290004049,武財神_APP下載_Android_2020817_只留年訂閱,APP_INSTALLS,470,41,,,,,20200829,FB
202008290004050,月老_APP下載_iOS_20200824,APP_INSTALLS,227,24,,,,,20200829,FB
202008290004051,阿格力APP下載_軟體,APP_INSTALLS,1538,97,,,,,20200829,FB
202008290004052,順流小畢＿講座＿導購,CONVERSIONS,871,,5,46464,,,20200829,FB
202008300004053,期貨電子盤_下載_IOS(舊),APP_INSTALLS,122,7,,,,,20200830,FB
202008300004054,股市爆料同學會_20190617(下載),APP_INSTALLS,9,1,,,,,20200830,FB
202008300004055,權證小哥_講座_轉換次數(購買),CONVERSIONS,14996,,96,640562,,,20200830,FB
202008300004056,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,52,6,,,,,20200830,FB
202008300004057,股市爆料同學會_優良測試組_20200416(下載),APP_INSTALLS,0,,,,,,20200830,FB
202008300004058,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,1490,274,7,2193,,,20200830,FB
202008300004059,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,0,,,,,,20200830,FB
202008300004060,籌碼K線_iOS_下載,APP_INSTALLS,11740,289,13,7047,8,4890,20200830,FB
202008300004061,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,3535,224,3,13884,1,390,20200830,FB
202008300004062,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2464,163,3,8986,1,390,20200830,FB
202008300004063,武財神_APP下載_iOS_20200723,APP_INSTALLS,208,12,,,1,90,20200830,FB
202008300004064,股市爆料同學會_20200730(下載),APP_INSTALLS,251,28,,,,,20200830,FB
202008300004065,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,978,91,2,598,,,20200830,FB
202008300004066,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,1273,72,3,299,10,,20200830,FB
202008300004067,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,142,,2,889,,,20200830,FB
202008300004068,自由人_0807(APP下載)_IOS,APP_INSTALLS,290,25,1,1899,,,20200830,FB
202008300004069,自由人_0807(APP下載)_Android,APP_INSTALLS,41,2,,,,,20200830,FB
202008300004070,籌碼K線_Android_下載,APP_INSTALLS,5724,218,1,420,1,420,20200830,FB
202008300004071,武財神_APP下載_Android_2020817_只留年訂閱,APP_INSTALLS,422,40,,,,,20200830,FB
202008300004072,月老_APP下載_iOS_20200824,APP_INSTALLS,214,30,,,,,20200830,FB
202008300004073,阿格力APP下載_軟體,APP_INSTALLS,1467,92,9,25502,,,20200830,FB
202008300004074,順流小畢＿講座＿導購,CONVERSIONS,783,,2,5751,,,20200830,FB
202008310004075,期貨電子盤_下載_IOS(舊),APP_INSTALLS,102,3,,,,,20200831,FB
202008310004076,股市爆料同學會_20190617(下載),APP_INSTALLS,19,2,,,,,20200831,FB
202008310004077,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,39,5,,,,,20200831,FB
202008310004078,股市爆料同學會_優良測試組_20200416(下載),APP_INSTALLS,0,,,,,,20200831,FB
202008310004079,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,1424,271,8,2093,,,20200831,FB
202008310004080,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,0,,,,,,20200831,FB
202008310004081,籌碼K線_iOS_下載,APP_INSTALLS,9265,212,13,30307,3,4410,20200831,FB
202008310004082,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,3519,201,5,4088,,,20200831,FB
202008310004083,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2521,146,2,,,,20200831,FB
202008310004084,武財神_APP下載_iOS_20200723,APP_INSTALLS,208,13,,,,,20200831,FB
202008310004085,股市爆料同學會_20200730(下載),APP_INSTALLS,186,26,2,598,,,20200831,FB
202008310004086,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,576,40,3,7542,,,20200831,FB
202008310004087,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,711,42,5,1196,9,,20200831,FB
202008310004088,20200801_林恩如_Like_其他_軟體,PAGE_LIKES,58,,,,,,20200831,FB
202008310004089,自由人_0807(APP下載)_IOS,APP_INSTALLS,213,11,1,,,,20200831,FB
202008310004090,自由人_0807(APP下載)_Android,APP_INSTALLS,12,,,,,,20200831,FB
202008310004091,籌碼K線_Android_下載,APP_INSTALLS,4356,130,1,400,1,400,20200831,FB
202008310004092,武財神_APP下載_Android_2020817_只留年訂閱,APP_INSTALLS,424,51,,,,,20200831,FB
202008310004093,股人阿勳_LIKE_0821_軟體,PAGE_LIKES,275,3,,,,,20200831,FB
202008310004094,月老_APP下載_iOS_20200824,APP_INSTALLS,213,34,,,,,20200831,FB
202008310004095,阿格力APP下載_軟體,APP_INSTALLS,1509,99,7,1993,,,20200831,FB
202008310004096,順流小畢＿講座＿導購,CONVERSIONS,816,,4,10819,,,20200831,FB
202008310004097,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,231,30,,,,,20200831,FB
202008310004098,艾蜜莉_0831_最後一次299銷售_軟體,CONVERSIONS,1107,10,42,22189,2,780,20200831,FB
202008310004099,股市爆料同學會_理財受眾A_20200828,APP_INSTALLS,45,3,,,,,20200831,FB
202009010004100,期貨電子盤_下載_IOS(舊),APP_INSTALLS,74,3,1,299,,,20200901,FB
202009010004101,股市爆料同學會_20190617(下載),APP_INSTALLS,14,6,,,,,20200901,FB
202009010004102,權證小哥_講座_轉換次數(購買),CONVERSIONS,9197,,56,351262,,,20200901,FB
202009010004103,股市爆料同學會_影片廣告_20200416(下載),APP_INSTALLS,3,1,,,,,20200901,FB
202009010004104,股市爆料同學會_優良測試組_20200416(下載),APP_INSTALLS,0,,,,,,20200901,FB
202009010004105,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,1487,255,4,1196,,,20200901,FB
202009010004106,股市爆料同學會_事件型廣告_20200609,APP_INSTALLS,0,,,,,,20200901,FB
202009010004107,股市爆料同學會_20200708(下載),APP_INSTALLS,727,81,2,598,,,20200901,FB
202009010004108,籌碼K線_iOS_下載,APP_INSTALLS,12344,335,8,4942,1,400,20200901,FB
202009010004109,0721艾蜜莉APP下載  (iOS)_軟體,APP_INSTALLS,3422,173,3,1556,,,20200901,FB
202009010004110,0721艾蜜莉APP下載 (Android)_軟體,APP_INSTALLS,2435,150,3,897,1,390,20200901,FB
202009010004111,武財神_APP下載_iOS_20200723,APP_INSTALLS,208,16,,,,,20200901,FB
202009010004112,股市爆料同學會_20200730(下載),APP_INSTALLS,165,19,1,299,,,20200901,FB
202009010004113,20200801_林恩如_AOS_下載_軟體,APP_INSTALLS,149,13,,,,,20200901,FB
202009010004114,20200801_林恩如_iOS_下載_軟體,APP_INSTALLS,197,17,2,598,2,,20200901,FB
202009010004115,股市爆料同學會_ 理財寶購買受眾_20200810,APP_INSTALLS,151,8,,,,,20200901,FB
202009010004116,股市爆料同學會_ 理財寶購買受眾_20200811,APP_INSTALLS,147,13,,,,,20200901,FB
202009010004117,籌碼K線_Android_下載,APP_INSTALLS,6110,141,,,,,20200901,FB
202009010004118,武財神_APP下載_Android_2020817_只留年訂閱,APP_INSTALLS,422,56,,,,,20200901,FB
202009010004119,股市爆料同學會_商店圖測試_20200819(下載),APP_INSTALLS,44,2,,,,,20200901,FB
202009010004120,股市爆料同學會_廣告圖_20200819(下載),APP_INSTALLS,206,21,,,,,20200901,FB
202009010004121,股人阿勳_LIKE_0821_軟體,PAGE_LIKES,2268,50,7,5787,,,20200901,FB
202009010004122,月老_APP下載_iOS_20200824,APP_INSTALLS,207,25,,,,,20200901,FB
202009010004123,阿格力APP下載_軟體,APP_INSTALLS,1483,71,2,598,,,20200901,FB
202009010004124,順流小畢＿講座＿導購,CONVERSIONS,768,,5,30448,,,20200901,FB
202009010004125,股市爆料同學會_大眾TA_20200828,APP_INSTALLS,97,20,,,,,20200901,FB
202009010004126,艾蜜莉_0831_最後一次299銷售_軟體,CONVERSIONS,12025,116,221,156837,2,780,20200901,FB
202009010004127,股市爆料同學會_理財受眾A_20200828,APP_INSTALLS,40,8,,,,,20200901,FB
202009020004128,期貨電子盤_下載_IOS(舊),APP_INSTALLS,75,2,1,9591,,,20200902,FB
202009020004129,股市爆料同學會_20190617(下載),APP_INSTALLS,76,16,,,,,20200902,FB
202009020004130,權證小哥_講座_轉換次數(購買),CONVERSIONS,11023,,83,548078,,,20200902,FB
202009020004131,股市爆料同學會_測試專用_20200606(下載),APP_INSTALLS,1521,291,1,299,,,20200902,FB
202009020004132,籌碼K線_iOS_下載,APP_INSTALLS,12685,307,6,1915,3,1260,20200902,FB
