Serial_Number,Campaign_Name,Adset_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Category,Reporting_Date
20200106000199,20200923_籌碼K線_最後衝刺_iOS,20191216_籌碼K線APP_android_看過柴鼠影片_純30秒功能介紹,APP_INSTALLS,99,,1,3771,,,FB,20200106
20200106000200,權證小哥_講座_轉換次數(購買),20191223-小哥受眾-台北,CONVERSIONS,210,,5,12106,,,FB,20200106
20200106000201,20191224同學會_聖誕節活動,20191224同學會聖誕節,POST_ENGAGEMENT,1211,,,,,,FB,20200106
20200106000202,iCheck APP下載_20200103,iCheck APP下載_20190103_android,APP_INSTALLS,48,5,,,,,FB,20200106
20200106000203,iCheck APP下載_20200103,iCheck APP下載_20190103_iOS,APP_INSTALLS,50,,,,,,FB,20200106
20200106000204,大大PM第二屆招生_20190103,第二屆課程報名類似受眾,LINK_CLICKS,2024,,3,4251,,,FB,20200106
20200106000205,iCheck APP下載_20200106,iCheck APP下載_20190106_android,APP_INSTALLS,43,7,,,,,FB,20200106
20200106000206,iCheck APP下載_20200106,iCheck APP下載_20190106_iOS,APP_INSTALLS,32,3,,,,,FB,20200106
20200107000207,期貨電子盤_下載_IOS(舊),興趣期貨受眾_IOS,APP_INSTALLS,6,,,,,,FB,20200107
20200107000208,期貨電子盤_下載_IOS(舊),期貨電子盤類似受眾_IOS,APP_INSTALLS,18,1,,,,,FB,20200107
20200107000209,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限35元_圖片_KUSO畫面_android,APP_INSTALLS,69,4,,,,,FB,20200107
20200107000210,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限50元_圖片_App畫面_android,APP_INSTALLS,319,15,,,,,FB,20200107
20200107000211,期貨電子盤_下載_IOS(舊),安裝過籌碼K線APP_IOS,APP_INSTALLS,0,,,,,,FB,20200107
20200107000212,強棒-應用程式安裝_林恩如,20190527-安卓測試,APP_INSTALLS,499,24,,,,,FB,20200107
20200107000213,股市爆料同學會_20190617(下載),股市爆料同學會_iOS_20190617,APP_INSTALLS,1164,100,3,11176,,,FB,20200107
20200107000214,股市爆料同學會_20190617(下載),股市爆料同學會_Android_20190617,APP_INSTALLS,114,11,,,,,FB,20200107
20200107000215,籌碼K線_ 競價下載_行銷活動花費無限制,股票興趣受眾_成本無上限_影片_App畫面_android,APP_INSTALLS,955,14,,,,,FB,20200107
20200107000216,丹尼爾-應用程式安裝,20190912-理財寶類似受眾,APP_INSTALLS,500,22,1,1288,,,FB,20200107
20200107000217,強棒-應用程式安裝_林恩如,20190919-曾購APP類似受眾,APP_INSTALLS,503,23,,,,,FB,20200107
20200107000218,正在查看的籌碼K線下載細項,180天與(艾蜜莉、陳重銘)粉專有互動者 並排除使用籌碼K用戶 無成本上限,APP_INSTALLS,102,2,,,,,FB,20200107
20200107000219,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_圖片_ios,APP_INSTALLS,2936,76,1,9591,1,3390,FB,20200107
20200107000220,丹尼爾-應用程式安裝,20191119-理財寶類似受眾,APP_INSTALLS,195,11,,,,,FB,20200107
20200107000221,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_影片_ios,APP_INSTALLS,988,33,,,,,FB,20200107
20200107000222,20200923_籌碼K線_最後衝刺_iOS,籌碼K線APP_柴鼠影_ios,APP_INSTALLS,199,3,,,,,FB,20200107
20200107000223,20200923_籌碼K線_最後衝刺_iOS,20191216_籌碼K線APP_android_看過柴鼠影片_純30秒功能介紹,APP_INSTALLS,56,1,,,,,FB,20200107
20200107000224,20191224同學會_聖誕節活動,20191224同學會聖誕節,POST_ENGAGEMENT,1262,,,,,,FB,20200107
20200107000225,大大PM第二屆招生_20190103,第二屆課程報名類似受眾,LINK_CLICKS,2000,,,,,,FB,20200107
20200107000226,iCheck APP下載_20200106,iCheck APP下載_20190106_android,APP_INSTALLS,128,15,,,,,FB,20200107
20200107000227,iCheck APP下載_20200106,iCheck APP下載_20190106_iOS,APP_INSTALLS,70,13,,,,,FB,20200107
20200108000228,期貨電子盤_下載_IOS(舊),興趣期貨受眾_IOS,APP_INSTALLS,2,,,,,,FB,20200108
20200108000229,期貨電子盤_下載_IOS(舊),期貨電子盤類似受眾_IOS,APP_INSTALLS,17,,,,,,FB,20200108
20200108000230,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限35元_圖片_KUSO畫面_android,APP_INSTALLS,36,2,,,,,FB,20200108
20200108000231,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限50元_圖片_App畫面_android,APP_INSTALLS,277,5,,,,,FB,20200108
20200108000232,期貨電子盤_下載_IOS(舊),安裝過籌碼K線APP_IOS,APP_INSTALLS,0,,,,,,FB,20200108
20200108000233,強棒-應用程式安裝_林恩如,20190527-安卓測試,APP_INSTALLS,504,23,,,,,FB,20200108
20200108000234,股市爆料同學會_20190617(下載),股市爆料同學會_iOS_20190617,APP_INSTALLS,1158,94,4,18264,,,FB,20200108
20200108000235,股市爆料同學會_20190617(下載),股市爆料同學會_Android_20190617,APP_INSTALLS,242,14,,,,,FB,20200108
20200108000236,籌碼K線_ 競價下載_行銷活動花費無限制,股票興趣受眾_成本無上限_影片_App畫面_android,APP_INSTALLS,979,18,,,,,FB,20200108
20200108000237,丹尼爾-應用程式安裝,20190912-理財寶類似受眾,APP_INSTALLS,500,30,,,,,FB,20200108
20200108000238,強棒-應用程式安裝_林恩如,20190919-曾購APP類似受眾,APP_INSTALLS,499,9,1,3577,,,FB,20200108
20200108000239,正在查看的籌碼K線下載細項,180天與(艾蜜莉、陳重銘)粉專有互動者 並排除使用籌碼K用戶 無成本上限,APP_INSTALLS,97,3,,,,,FB,20200108
20200108000240,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_圖片_ios,APP_INSTALLS,2864,72,5,5152,1,3390,FB,20200108
20200108000241,丹尼爾-應用程式安裝,20191119-理財寶類似受眾,APP_INSTALLS,201,20,,,,,FB,20200108
20200108000242,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_影片_ios,APP_INSTALLS,1001,27,2,2576,,,FB,20200108
20200108000243,20200923_籌碼K線_最後衝刺_iOS,籌碼K線APP_柴鼠影_ios,APP_INSTALLS,200,,,,,,FB,20200108
20200108000244,20191224同學會_聖誕節活動,20191224同學會聖誕節,POST_ENGAGEMENT,1228,,,,,,FB,20200108
20200108000245,大大PM第二屆招生_20190103,第二屆課程報名類似受眾,LINK_CLICKS,1324,,2,3771,,,FB,20200108
20200108000246,iCheck APP下載_20200106,iCheck APP下載_20190106_android,APP_INSTALLS,113,19,,,,,FB,20200108
20200108000247,iCheck APP下載_20200106,iCheck APP下載_20190106_iOS,APP_INSTALLS,85,12,,,,,FB,20200108
20200108000248,大大PM第二屆招生_20190103,第二屆課程報名類似受眾 - 圖片標註免費,LINK_CLICKS,266,,,,,,FB,20200108
20200109000249,期貨電子盤_下載_IOS(舊),興趣期貨受眾_IOS,APP_INSTALLS,2,1,,,,,FB,20200109
20200109000250,期貨電子盤_下載_IOS(舊),期貨電子盤類似受眾_IOS,APP_INSTALLS,18,1,,,,,FB,20200109
20200109000251,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限35元_圖片_KUSO畫面_android,APP_INSTALLS,9,2,,,,,FB,20200109
20200109000252,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限50元_圖片_App畫面_android,APP_INSTALLS,62,3,,,,,FB,20200109
20200109000253,期貨電子盤_下載_IOS(舊),安裝過籌碼K線APP_IOS,APP_INSTALLS,0,,,,,,FB,20200109
20200109000254,強棒-應用程式安裝_林恩如,20190527-安卓測試,APP_INSTALLS,494,10,,,,,FB,20200109
20200109000255,股市爆料同學會_20190617(下載),股市爆料同學會_iOS_20190617,APP_INSTALLS,1166,101,1,8517,,,FB,20200109
20200109000256,股市爆料同學會_20190617(下載),股市爆料同學會_Android_20190617,APP_INSTALLS,15,,,,,,FB,20200109
20200109000257,籌碼K線_ 競價下載_行銷活動花費無限制,股票興趣受眾_成本無上限_影片_App畫面_android,APP_INSTALLS,981,26,1,1990,1,1990,FB,20200109
20200109000258,丹尼爾-應用程式安裝,20190912-理財寶類似受眾,APP_INSTALLS,501,23,,,,,FB,20200109
20200109000259,強棒-應用程式安裝_林恩如,20190919-曾購APP類似受眾,APP_INSTALLS,493,16,,,,,FB,20200109
20200109000260,正在查看的籌碼K線下載細項,180天與(艾蜜莉、陳重銘)粉專有互動者 並排除使用籌碼K用戶 無成本上限,APP_INSTALLS,102,5,,,,,FB,20200109
20200109000261,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_圖片_ios,APP_INSTALLS,2948,60,1,9900,,,FB,20200109
20200109000262,丹尼爾-應用程式安裝,20191119-理財寶類似受眾,APP_INSTALLS,201,22,,,,,FB,20200109
20200109000263,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_影片_ios,APP_INSTALLS,994,14,,,,,FB,20200109
20200109000264,20200923_籌碼K線_最後衝刺_iOS,籌碼K線APP_柴鼠影_ios,APP_INSTALLS,203,3,,,,,FB,20200109
20200109000265,20191224同學會_聖誕節活動,20191224同學會聖誕節,POST_ENGAGEMENT,1246,,,,,,FB,20200109
20200109000266,大大PM第二屆招生_20190103,第二屆課程報名類似受眾,LINK_CLICKS,996,,,,,,FB,20200109
20200109000267,iCheck APP下載_20200106,iCheck APP下載_20190106_android,APP_INSTALLS,122,11,,,,,FB,20200109
20200109000268,iCheck APP下載_20200106,iCheck APP下載_20190106_iOS,APP_INSTALLS,71,23,,,,,FB,20200109
20200109000269,大大PM第二屆招生_20190103,第二屆課程報名類似受眾 - 圖片標註免費,LINK_CLICKS,986,,1,299,,,FB,20200109
20200110000270,期貨電子盤_下載_IOS(舊),興趣期貨受眾_IOS,APP_INSTALLS,8,,,,,,FB,20200110
20200110000271,期貨電子盤_下載_IOS(舊),期貨電子盤類似受眾_IOS,APP_INSTALLS,28,1,,,,,FB,20200110
20200110000272,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限35元_圖片_KUSO畫面_android,APP_INSTALLS,33,2,,,,,FB,20200110
20200110000273,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限50元_圖片_App畫面_android,APP_INSTALLS,84,,,,,,FB,20200110
20200110000274,期貨電子盤_下載_IOS(舊),安裝過籌碼K線APP_IOS,APP_INSTALLS,1,,,,,,FB,20200110
20200110000275,強棒-應用程式安裝_林恩如,20190527-安卓測試,APP_INSTALLS,506,19,,,,,FB,20200110
20200110000276,股市爆料同學會_20190617(下載),股市爆料同學會_iOS_20190617,APP_INSTALLS,1104,70,,,,,FB,20200110
20200110000277,股市爆料同學會_20190617(下載),股市爆料同學會_Android_20190617,APP_INSTALLS,20,3,,,,,FB,20200110
20200110000278,籌碼K線_ 競價下載_行銷活動花費無限制,股票興趣受眾_成本無上限_影片_App畫面_android,APP_INSTALLS,1010,21,1,1990,1,1990,FB,20200110
20200110000279,丹尼爾-應用程式安裝,20190912-理財寶類似受眾,APP_INSTALLS,511,32,,,,,FB,20200110
20200110000280,強棒-應用程式安裝_林恩如,20190919-曾購APP類似受眾,APP_INSTALLS,519,10,,,,,FB,20200110
20200110000281,正在查看的籌碼K線下載細項,180天與(艾蜜莉、陳重銘)粉專有互動者 並排除使用籌碼K用戶 無成本上限,APP_INSTALLS,99,2,,,,,FB,20200110
20200110000282,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_圖片_ios,APP_INSTALLS,3122,78,,,,,FB,20200110
20200110000283,丹尼爾-應用程式安裝,20191119-理財寶類似受眾,APP_INSTALLS,199,13,,,,,FB,20200110
20200110000284,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_影片_ios,APP_INSTALLS,1026,12,,,,,FB,20200110
20200110000285,20200923_籌碼K線_最後衝刺_iOS,籌碼K線APP_柴鼠影_ios,APP_INSTALLS,202,5,,,,,FB,20200110
20200110000286,20191224同學會_聖誕節活動,20191224同學會聖誕節,POST_ENGAGEMENT,1286,,,,,,FB,20200110
20200110000287,大大PM第二屆招生_20190103,第二屆課程報名類似受眾,LINK_CLICKS,995,,,,,,FB,20200110
20200110000288,iCheck APP下載_20200106,iCheck APP下載_20190106_android,APP_INSTALLS,85,12,,,,,FB,20200110
20200110000289,iCheck APP下載_20200106,iCheck APP下載_20190106_iOS,APP_INSTALLS,115,26,,,,,FB,20200110
20200110000290,大大PM第二屆招生_20190103,第二屆課程報名類似受眾 - 圖片標註免費,LINK_CLICKS,981,,,,,,FB,20200110
20200110000291,武財神_文案測試_0109,已購買武德宮,CONVERSIONS,1582,,49,52518,,,FB,20200110
20200111000292,期貨電子盤_下載_IOS(舊),興趣期貨受眾_IOS,APP_INSTALLS,9,,,,,,FB,20200111
20200111000293,期貨電子盤_下載_IOS(舊),期貨電子盤類似受眾_IOS,APP_INSTALLS,46,1,,,,,FB,20200111
20200111000294,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限35元_圖片_KUSO畫面_android,APP_INSTALLS,218,7,,,,,FB,20200111
20200111000295,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限50元_圖片_App畫面_android,APP_INSTALLS,163,1,,,,,FB,20200111
20200111000296,期貨電子盤_下載_IOS(舊),安裝過籌碼K線APP_IOS,APP_INSTALLS,1,,,,,,FB,20200111
20200111000297,強棒-應用程式安裝_林恩如,20190527-安卓測試,APP_INSTALLS,501,28,1,7999,,,FB,20200111
20200111000298,股市爆料同學會_20190617(下載),股市爆料同學會_iOS_20190617,APP_INSTALLS,618,44,,,,,FB,20200111
20200111000299,股市爆料同學會_20190617(下載),股市爆料同學會_Android_20190617,APP_INSTALLS,130,18,,,,,FB,20200111
20200111000300,籌碼K線_ 競價下載_行銷活動花費無限制,股票興趣受眾_成本無上限_影片_App畫面_android,APP_INSTALLS,992,26,,,,,FB,20200111
20200111000301,丹尼爾-應用程式安裝,20190912-理財寶類似受眾,APP_INSTALLS,496,36,1,7729,,,FB,20200111
20200111000302,強棒-應用程式安裝_林恩如,20190919-曾購APP類似受眾,APP_INSTALLS,491,15,,,,,FB,20200111
20200111000303,艾蜜莉-應用程式安裝_軟體,20191008-基本面受眾,APP_INSTALLS,0,,,,,,FB,20200111
20200111000304,正在查看的籌碼K線下載細項,180天與(艾蜜莉、陳重銘)粉專有互動者 並排除使用籌碼K用戶 無成本上限,APP_INSTALLS,103,3,,,,,FB,20200111
20200111000305,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_圖片_ios,APP_INSTALLS,3269,75,,,1,3390,FB,20200111
20200111000306,丹尼爾-應用程式安裝,20191119-理財寶類似受眾,APP_INSTALLS,200,21,1,8612,,,FB,20200111
20200111000307,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_影片_ios,APP_INSTALLS,990,17,,,,,FB,20200111
20200111000308,20200923_籌碼K線_最後衝刺_iOS,籌碼K線APP_柴鼠影_ios,APP_INSTALLS,202,3,,,,,FB,20200111
20200111000309,20191224同學會_聖誕節活動,20191224同學會聖誕節,POST_ENGAGEMENT,1259,,,,,,FB,20200111
20200111000310,大大PM第二屆招生_20190103,第二屆課程報名類似受眾,LINK_CLICKS,979,,,,,,FB,20200111
20200111000311,iCheck APP下載_20200106,iCheck APP下載_20190106_android,APP_INSTALLS,91,20,,,,,FB,20200111
20200111000312,iCheck APP下載_20200106,iCheck APP下載_20190106_iOS,APP_INSTALLS,111,15,,,,,FB,20200111
20200111000313,大大PM第二屆招生_20190103,第二屆課程報名類似受眾 - 圖片標註免費,LINK_CLICKS,1002,,,,,,FB,20200111
20200111000314,武財神_文案測試_0109,已購買武德宮,CONVERSIONS,1532,,57,105584,,,FB,20200111
20200112000315,期貨電子盤_下載_IOS(舊),興趣期貨受眾_IOS,APP_INSTALLS,0,,,,,,FB,20200112
20200112000316,期貨電子盤_下載_IOS(舊),期貨電子盤類似受眾_IOS,APP_INSTALLS,18,,,,,,FB,20200112
20200112000317,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限35元_圖片_KUSO畫面_android,APP_INSTALLS,229,14,,,,,FB,20200112
20200112000318,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限50元_圖片_App畫面_android,APP_INSTALLS,174,6,,,,,FB,20200112
20200112000319,期貨電子盤_下載_IOS(舊),安裝過籌碼K線APP_IOS,APP_INSTALLS,0,,,,,,FB,20200112
20200112000320,強棒-應用程式安裝_林恩如,20190527-安卓測試,APP_INSTALLS,505,36,1,7999,,,FB,20200112
20200112000321,股市爆料同學會_20190617(下載),股市爆料同學會_iOS_20190617,APP_INSTALLS,443,48,1,,,,FB,20200112
20200112000322,股市爆料同學會_20190617(下載),股市爆料同學會_Android_20190617,APP_INSTALLS,836,86,3,25616,,,FB,20200112
20200112000323,籌碼K線_ 競價下載_行銷活動花費無限制,股票興趣受眾_成本無上限_影片_App畫面_android,APP_INSTALLS,1009,37,,,,,FB,20200112
20200112000324,丹尼爾-應用程式安裝,20190912-理財寶類似受眾,APP_INSTALLS,503,50,,,,,FB,20200112
20200112000325,強棒-應用程式安裝_林恩如,20190919-曾購APP類似受眾,APP_INSTALLS,495,24,,,,,FB,20200112
20200112000326,艾蜜莉-應用程式安裝_軟體,20191008-基本面受眾,APP_INSTALLS,0,,,,,,FB,20200112
20200112000327,正在查看的籌碼K線下載細項,180天與(艾蜜莉、陳重銘)粉專有互動者 並排除使用籌碼K用戶 無成本上限,APP_INSTALLS,102,3,,,,,FB,20200112
20200112000328,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_圖片_ios,APP_INSTALLS,2766,71,1,9468,,,FB,20200112
20200112000329,丹尼爾-應用程式安裝,20191119-理財寶類似受眾,APP_INSTALLS,195,26,1,3390,,,FB,20200112
20200112000330,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_影片_ios,APP_INSTALLS,976,22,,,,,FB,20200112
20200112000331,20200923_籌碼K線_最後衝刺_iOS,籌碼K線APP_柴鼠影_ios,APP_INSTALLS,199,2,,,,,FB,20200112
20200112000332,20191224同學會_聖誕節活動,20191224同學會聖誕節,POST_ENGAGEMENT,1248,,,,,,FB,20200112
20200112000333,大大PM第二屆招生_20190103,第二屆課程報名類似受眾,LINK_CLICKS,994,,1,7777,,,FB,20200112
20200112000334,iCheck APP下載_20200106,iCheck APP下載_20190106_android,APP_INSTALLS,81,16,,,,,FB,20200112
20200112000335,iCheck APP下載_20200106,iCheck APP下載_20190106_iOS,APP_INSTALLS,120,26,,,,,FB,20200112
20200112000336,大大PM第二屆招生_20190103,第二屆課程報名類似受眾 - 圖片標註免費,LINK_CLICKS,995,,,,,,FB,20200112
20200112000337,武財神_文案測試_0109,已購買武德宮,CONVERSIONS,1416,,55,53796,,,FB,20200112
20200113000338,期貨電子盤_下載_IOS(舊),興趣期貨受眾_IOS,APP_INSTALLS,3,,,,,,FB,20200113
20200113000339,期貨電子盤_下載_IOS(舊),期貨電子盤類似受眾_IOS,APP_INSTALLS,17,,,,,,FB,20200113
20200113000340,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限35元_圖片_KUSO畫面_android,APP_INSTALLS,368,8,,,,,FB,20200113
20200113000341,籌碼K線_ 競價下載_行銷活動花費無限制,理財寶相關受眾_出價上限50元_圖片_App畫面_android,APP_INSTALLS,193,5,,,,,FB,20200113
20200113000342,期貨電子盤_下載_IOS(舊),安裝過籌碼K線APP_IOS,APP_INSTALLS,0,,,,,,FB,20200113
20200113000343,強棒-應用程式安裝_林恩如,20190527-安卓測試,APP_INSTALLS,503,36,1,379,,,FB,20200113
20200113000344,股市爆料同學會_20190617(下載),股市爆料同學會_iOS_20190617,APP_INSTALLS,1105,91,,,,,FB,20200113
20200113000345,股市爆料同學會_20190617(下載),股市爆料同學會_Android_20190617,APP_INSTALLS,1039,98,2,9887,,,FB,20200113
20200113000346,籌碼K線_ 競價下載_行銷活動花費無限制,股票興趣受眾_成本無上限_影片_App畫面_android,APP_INSTALLS,680,19,,,,,FB,20200113
20200113000347,丹尼爾-應用程式安裝,20190912-理財寶類似受眾,APP_INSTALLS,505,33,1,1288,,,FB,20200113
20200113000348,強棒-應用程式安裝_林恩如,20190919-曾購APP類似受眾,APP_INSTALLS,510,16,,,,,FB,20200113
20200113000349,艾蜜莉-應用程式安裝_軟體,20191008-基本面受眾,APP_INSTALLS,0,,,,,,FB,20200113
20200113000350,正在查看的籌碼K線下載細項,180天與(艾蜜莉、陳重銘)粉專有互動者 並排除使用籌碼K用戶 無成本上限,APP_INSTALLS,103,,,,,,FB,20200113
20200113000351,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_圖片_ios,APP_INSTALLS,3081,80,,,1,380,FB,20200113
20200113000352,丹尼爾-應用程式安裝,20191119-理財寶類似受眾,APP_INSTALLS,201,20,,,,,FB,20200113
20200113000353,20200923_籌碼K線_最後衝刺_iOS,籌碼K_以股市為興趣_影片_ios,APP_INSTALLS,1020,23,,,1,3390,FB,20200113
