Serial_Number,Campaign_Name,Adset_Name,Objective,Amount_Spent,Amount_Install,Amount_Purchase,Purchase_Conversion_Value,Amount_Subscribe,Subscribe_Conversion_Value,Category,Reporting_Date
2020101800025266,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),APP_INSTALLS,25,4,,,,,FB,20201018
2020101800025267,期貨電子盤_下載_Android(舊),興趣期貨_android,APP_INSTALLS,15,1,1,888,,,FB,20201018
2020101800025268,期貨電子盤_下載_Android(舊),期貨_android,APP_INSTALLS,31,1,,,,,FB,20201018
2020101800025269,期貨電子盤_下載_Android(舊),理財寶相關受眾_android,APP_INSTALLS,7,1,,,,,FB,20201018
2020101800025270,期貨電子盤_下載_Android(舊),期權_android,APP_INSTALLS,8,,,,,,FB,20201018
2020101800025271,期貨電子盤_下載_Android(舊),當沖客_android,APP_INSTALLS,17,,,,,,FB,20201018
2020101800025272,期貨電子盤_下載_Android(舊),同學會_android,APP_INSTALLS,20,2,,,,,FB,20201018
2020101800025273,丹尼爾_AOS_下載_軟體,丹尼爾_籌碼K開啟,APP_INSTALLS,48,2,,,,,FB,20201018
2020101800025274,丹尼爾_AOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,95,9,,,,,FB,20201018
2020101800025275,丹尼爾_AOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,48,4,,,,,FB,20201018
2020101800025276,丹尼爾_AOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,33,4,,,,,FB,20201018
2020101800025277,丹尼爾_IOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,128,7,,,,,FB,20201018
2020101800025278,丹尼爾_IOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,39,3,,,,,FB,20201018
2020101800025279,武財神_APP下載_Android_2020928_自動化測試,TW - 18+,APP_INSTALLS,1072,105,,,,,FB,20201018
2020101800025280,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20200930,APP_INSTALLS,0,,,,,,FB,20201018
2020101800025281,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20200930,APP_INSTALLS,35,6,,,,,FB,20201018
2020101800025282,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,(理財A)股市爆料同學會_熱門股_Android,APP_INSTALLS,973,115,1,,,,FB,20201018
2020101800025283,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,(理財A)股市爆料同學會_熱門股_iOS,APP_INSTALLS,285,43,,,,,FB,20201018
2020101800025284,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,(理財A)股市爆料同學會_扭蛋圖_20200828_Android,APP_INSTALLS,0,,,,,,FB,20201018
2020101800025285,20201008_艾蜜莉APP_IOS_下載_軟體,受眾：按讚_艾蜜莉粉專_主要職業,APP_INSTALLS,2,,,,,,FB,20201018
2020101800025286,20201012_籌碼K線_行銷活動手動_iOS_下載,預算手動-相似受眾_iOS,APP_INSTALLS,0,,,,,,FB,20201018
2020101800025287,20201012_籌碼K線_行銷活動手動_iOS_下載,預算手動-股票興趣_iOS,APP_INSTALLS,18,,,,,,FB,20201018
2020101800025288,20201012_籌碼K線_行銷活動手動_iOS_下載,預算手動-同學會_iOS,APP_INSTALLS,2,1,,,,,FB,20201018
2020101800025289,20201012_籌碼K線_行銷活動手動_iOS_下載,預算手動-股票財經日報_iOS,APP_INSTALLS,47,6,,,,,FB,20201018
2020101800025290,20201008_艾蜜莉APP_IOS_下載_軟體,受眾：基本面財經老師,APP_INSTALLS,58,6,,,,,FB,20201018
2020101800025291,20201008_艾蜜莉APP_IOS_下載_軟體,受眾：股市爆料同學會,APP_INSTALLS,64,9,,,,,FB,20201018
2020101800025292,20201008_艾蜜莉APP_Android_下載_軟體,受眾：按讚_艾蜜莉粉專_主要職業,APP_INSTALLS,36,1,,,,,FB,20201018
2020101800025293,20201008_艾蜜莉APP_Android_下載_軟體,受眾：基本面財經老師,APP_INSTALLS,24,,1,1831,,,FB,20201018
2020101800025294,20201008_艾蜜莉APP_Android_下載_軟體,受眾：股市爆料同學會,APP_INSTALLS,23,3,,,,,FB,20201018
2020101800025295,20201012_籌碼K線_行銷活動最佳化_iOS_下載,預算最佳化-股票財經日報_iOS,APP_INSTALLS,1,1,,,,,FB,20201018
2020101800025296,20201012_籌碼K線_行銷活動最佳化_iOS_下載,預算最佳化-股票興趣_iOS,APP_INSTALLS,1,,,,,,FB,20201018
2020101800025297,20201012_籌碼K線_行銷活動最佳化_Android_下載,預算最佳化-股票市場_Android,APP_INSTALLS,2,1,,,,,FB,20201018
2020101800025298,20201012_籌碼K線_行銷活動最佳化_Android_下載,預算最佳化-興趣投資理財_Android,APP_INSTALLS,16,2,,,,,FB,20201018
2020101800025299,20201012_籌碼K線_行銷活動最佳化_Android_下載,預算最佳化-同學會_Android,APP_INSTALLS,2,,,,,,FB,20201018
2020101800025300,20201012_籌碼K線_行銷活動手動_Android_下載,預算手動-興趣投資理財_Android,APP_INSTALLS,34,4,,,,,FB,20201018
2020101800025301,20201012_籌碼K線_行銷活動手動_Android_下載,預算手動-同學會_Android,APP_INSTALLS,3,,,,,,FB,20201018
2020101800025302,20201012_籌碼K線_行銷活動手動_Android_下載,預算手動-股票市場_Android,APP_INSTALLS,2,,,,,,FB,20201018
2020101800025303,20201012_籌碼K線_自動化廣告_Android_下載,自動化廣告_Android,APP_INSTALLS,244,22,,,,,FB,20201018
2020101800025304,20201012_籌碼K線_自動化廣告_iOS_下載,自動化廣告_iOS,APP_INSTALLS,243,19,,,,,FB,20201018
2020101800025305,20200801_林恩如_AOS_下載_軟體,林恩如_Android_同學會 - 輕影片,APP_INSTALLS,1,,,,,,FB,20201018
2020101800025306,權證小哥_講座_轉換次數(購買),20201025 【付費直播】股票期貨獲利六大招,CONVERSIONS,1155,,19,69440,,,FB,20201018
2020101800025307,武財神_APP_iOS_20201014,道教受眾_iOS,APP_INSTALLS,300,23,,,,,FB,20201018
2020101800025308,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201014,APP_INSTALLS,16,1,,,,,FB,20201018
2020101800025309,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201014,APP_INSTALLS,10,1,,,,,FB,20201018
2020101800025310,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_熱門股_iOS,APP_INSTALLS,5,,,,,,FB,20201018
2020101800025311,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_影片區_Android,APP_INSTALLS,0,,,,,,FB,20201018
2020101800025312,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_影片區_iOS,APP_INSTALLS,0,,,,,,FB,20201018
2020101800025313,20201014股人阿勳_下載_Android_軟體,股人阿勳_Android_籌K_零股交易,APP_INSTALLS,196,11,,,,,FB,20201018
2020101800025314,20201014股人阿勳_下載_Android_軟體,股人阿勳_Android_同學會_零股交易,APP_INSTALLS,63,2,,,,,FB,20201018
2020101800025315,20201014股人阿勳_下載_Android_軟體,股人阿勳_Android_理財寶受眾_零股交易,APP_INSTALLS,45,6,,,,,FB,20201018
2020101800025316,20201014股人阿勳_下載_Android_軟體,股人阿勳_Android_基本面受眾_零股交易,APP_INSTALLS,20,1,,,,,FB,20201018
2020101800025317,20201014股人阿勳_下載_Android_軟體,股人阿勳_Android_阿勳1%受眾_零股交易,APP_INSTALLS,26,,2,21976,,,FB,20201018
2020101800025318,20201014股人阿勳_下載_iOS_軟體,股人阿勳_iOS_同學會_零股交易,APP_INSTALLS,117,9,,,,,FB,20201018
2020101800025319,20201014股人阿勳_下載_iOS_軟體,股人阿勳_iOS_基本面受眾_零股交易,APP_INSTALLS,32,1,,,,,FB,20201018
2020101800025320,20201014股人阿勳_下載_iOS_軟體,股人阿勳_iOS_籌K_零股交易,APP_INSTALLS,116,13,,,,,FB,20201018
2020101800025321,20201014股人阿勳_下載_iOS_軟體,股人阿勳_iOS_阿勳1%受眾_零股交易,APP_INSTALLS,22,,,,,,FB,20201018
2020101800025322,20201014股人阿勳_下載_iOS_軟體,股人阿勳_iOS_理財寶受眾_零股交易,APP_INSTALLS,109,9,1,,,,FB,20201018
2020101800025323,2020Q4林恩如_初階講座_轉換,10/30+林恩如_初階階課程_台北場20201024,CONVERSIONS,695,,10,55184,,,FB,20201018
2020101800025324,權證小哥_講座_轉換次數(購買),20201025 股票期貨獲利六大招(台北場),CONVERSIONS,780,,4,13995,,,FB,20201018
2020101800025325,20201027阿格力APP下載_Android_軟體,同學會APP受眾,APP_INSTALLS,499,64,,,,,FB,20201018
2020101800025326,股市爆料同學會_影片廣告(無設受眾)_20201015_iOS,股市爆料同學會_影片廣告_20201015_iOS 1027改A,APP_INSTALLS,103,11,,,,,FB,20201018
2020101800025327,20201027阿格力APP下載_iOS_軟體,同學會APP受眾,APP_INSTALLS,499,47,2,7777,,,FB,20201018
2020101800025328,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_iOS,APP_INSTALLS,1,,,,,,FB,20201018
2020101800025329,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,8,,,,,,FB,20201018
2020101800025330,2020Q4林恩如_初階講座_轉換,林恩如_初階階課程_台北場20201024 - 複本 - 複本,CONVERSIONS,80,,,,,,FB,20201018
2020101800025331,2020Q4林恩如_初階講座_轉換,林恩如_初階階課程_台北場20201024 - 複本 - 複本,CONVERSIONS,37,,2,35388,,,FB,20201018
2020101900025332,期貨電子盤_下載_IOS(舊),金湯尼_IOS,APP_INSTALLS,32,,,,,,FB,20201019
2020101900025333,期貨電子盤_下載_IOS(舊),興趣期貨受眾_IOS,APP_INSTALLS,6,,,,,,FB,20201019
2020101900025334,期貨電子盤_下載_IOS(舊),期貨電子盤類似受眾_IOS,APP_INSTALLS,10,,,,,,FB,20201019
2020101900025335,20200923_籌碼K線_最後衝刺_iOS,衝刺興趣股票受眾_iOS,APP_INSTALLS,502,21,,,,,FB,20201019
2020101900025336,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20200606,APP_INSTALLS,0,,,,,,FB,20201019
2020101900025337,籌碼K線_iOS_下載,同學會_iOS,APP_INSTALLS,2204,55,,,1,420,FB,20201019
2020101900025338,籌碼K線_iOS_下載,相似受眾_iOS,APP_INSTALLS,504,18,,,,,FB,20201019
2020101900025339,20200801_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,15,1,,,,,FB,20201019
2020101900025340,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段官網30D相似受眾,APP_INSTALLS,1,,,,,,FB,20201019
2020101900025341,20200801_林恩如_AOS_下載_軟體,林恩如_Android_基本面造訪,APP_INSTALLS,30,,,,,,FB,20201019
2020101900025342,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,10,,,,,,FB,20201019
2020101900025343,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段課程相似受眾,APP_INSTALLS,39,4,1,399,,,FB,20201019
2020101900025344,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾,APP_INSTALLS,254,21,,,,,FB,20201019
2020101900025345,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,17,,,,,,FB,20201019
2020101900025346,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,147,10,1,,6,,FB,20201019
2020101900025347,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾,APP_INSTALLS,234,13,,,,,FB,20201019
2020101900025348,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,215,12,,,,,FB,20201019
2020101900025349,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段官網30D相似受眾,APP_INSTALLS,2,,,,,,FB,20201019
2020101900025350,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段課程相似受眾,APP_INSTALLS,6,,,,,,FB,20201019
2020101900025351,籌碼K線_Android_下載,同學會_Android,APP_INSTALLS,474,21,,,,,FB,20201019
2020101900025352,月老_APP下載_iOS_20200824,月老_iOS_16-40_狀態_單身_自動版位,APP_INSTALLS,212,22,,,,,FB,20201019
2020101900025353,無聊詹_IOS_軟體,無聊詹_IOS_竹科工程師,APP_INSTALLS,5,1,,,,,FB,20201019
2020101900025354,無聊詹_AOS_軟體,無聊詹_AOS_竹科工程師,APP_INSTALLS,3,,,,,,FB,20201019
2020101900025355,無聊詹_AOS_軟體,無聊詹_AOS_粉專,APP_INSTALLS,60,7,,,,,FB,20201019
2020101900025356,無聊詹_IOS_軟體,無聊詹_IOS_粉專,APP_INSTALLS,19,,,,,,FB,20201019
2020101900025357,無聊詹_AOS_軟體,無聊詹_AOS_同學會,APP_INSTALLS,16,3,,,,,FB,20201019
2020101900025358,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試1_Android_20200909,APP_INSTALLS,1,,,,,,FB,20201019
2020101900025359,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試2_Android_20200909,APP_INSTALLS,0,1,,,,,FB,20201019
2020101900025360,無聊詹_AOS_軟體,無聊詹_AOS_籌碼K,APP_INSTALLS,10,2,,,,,FB,20201019
2020101900025361,無聊詹_AOS_軟體,無聊詹_AOS_無聊詹APPLL2%,APP_INSTALLS,4,,,,,,FB,20201019
2020101900025362,無聊詹_IOS_軟體,無聊詹_IOS_籌碼K,APP_INSTALLS,36,1,,,,,FB,20201019
2020101900025363,無聊詹_IOS_軟體,無聊詹_IOS_同學會,APP_INSTALLS,11,1,,,,,FB,20201019
2020101900025364,無聊詹_IOS_軟體,無聊詹_IOS_無聊詹APPLL2%,APP_INSTALLS,167,9,1,,,,FB,20201019
2020101900025365,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_同學會,APP_INSTALLS,53,4,,,,,FB,20201019
2020101900025366,20200801_林恩如_AOS_下載_軟體,林恩如_Android_同學會,APP_INSTALLS,10,,,,,,FB,20201019
2020101900025367,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20200915,APP_INSTALLS,51,6,,,,,FB,20201019
2020101900025368,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20200915,APP_INSTALLS,0,,,,,,FB,20201019
2020101900025369,無聊詹_AOS_軟體,無聊詹_AOS_商品包造訪LL2%,APP_INSTALLS,9,,,,,,FB,20201019
2020101900025370,無聊詹_IOS_軟體,無聊詹_IOS_商品包造訪LL2%,APP_INSTALLS,4,,,,,,FB,20201019
2020101900025371,籌碼K線_Android_下載,當日沖銷_Android,APP_INSTALLS,481,24,,,,,FB,20201019
2020101900025372,籌碼K線_Android_下載,券商銀行聚集地_Android,APP_INSTALLS,290,4,,,,,FB,20201019
2020101900025373,20200918_籌碼K線_iOS_下載,股票財經日報_iOS,APP_INSTALLS,500,20,,,,,FB,20201019
2020101900025374,20200918_籌碼K線_Android_下載,被動收入_Android,APP_INSTALLS,467,23,,,,,FB,20201019
2020101900025375,20200918_籌碼K線_Android_下載,股票市場_Android,APP_INSTALLS,416,16,,,,,FB,20201019
2020101900025376,20200922_籌碼K線_Android_下載,興趣投資理財_Android,APP_INSTALLS,485,23,,,,,FB,20201019
2020101900025377,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_Android,股市爆料同學會_Android_20200923,APP_INSTALLS,52,5,,,,,FB,20201019
2020101900025378,20200922_艾蜜莉APP_IOS_下載_軟體,財報投資受眾_IOS (便宜價),APP_INSTALLS,1230,92,,,,,FB,20201019
2020101900025379,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (便宜價),APP_INSTALLS,434,46,1,,,,FB,20201019
2020101900025380,20200922_艾蜜莉APP_Android_下載_軟體,財報投資受眾_Android (股災影片),APP_INSTALLS,22,2,,,,,FB,20201019
2020101900025381,股市爆料同學會_理財綜合(非儲備受眾)_20200923,(理財)股市爆料同學會_熱門股_Android,APP_INSTALLS,0,,,,,,FB,20201019
2020101900025382,股市爆料同學會_理財綜合(非儲備受眾)_20200923,(理財)股市爆料同學會_影片區_iOS,APP_INSTALLS,1,,,,,,FB,20201019
2020101900025383,股市爆料同學會_理財綜合(非儲備受眾)_20200923,(理財)股市爆料同學會_熱門股_iOS,APP_INSTALLS,0,,,,,,FB,20201019
2020101900025384,股市爆料同學會_理財綜合(非儲備受眾)_20200923,(理財)股市爆料同學會_影片區_Android,APP_INSTALLS,1,,,,,,FB,20201019
2020101900025385,股市爆料同學會_Henry_自動化應用程式廣告Test_20200923_iOS,(自動化)股市爆料同學會_iOS_20200923,APP_INSTALLS,305,42,,,,,FB,20201019
2020101900025386,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (股災影片),APP_INSTALLS,15,1,,,,,FB,20201019
2020101900025387,20200922_艾蜜莉APP_Android_下載_軟體,基本面受眾_Android (便宜價),APP_INSTALLS,8,,,,,,FB,20201019
2020101900025388,期貨電子盤_下載_Android(舊),興趣期貨_android,APP_INSTALLS,5,1,,,,,FB,20201019
2020101900025389,期貨電子盤_下載_Android(舊),期貨_android,APP_INSTALLS,12,1,,,,,FB,20201019
2020101900025390,期貨電子盤_下載_Android(舊),理財寶相關受眾_android,APP_INSTALLS,5,,,,,,FB,20201019
2020101900025391,期貨電子盤_下載_Android(舊),期權_android,APP_INSTALLS,3,,,,,,FB,20201019
2020101900025392,期貨電子盤_下載_Android(舊),當沖客_android,APP_INSTALLS,11,,,,,,FB,20201019
2020101900025393,期貨電子盤_下載_Android(舊),同學會_android,APP_INSTALLS,2,,,,,,FB,20201019
2020101900025394,丹尼爾_AOS_下載_軟體,丹尼爾_籌碼K開啟,APP_INSTALLS,47,2,,,,,FB,20201019
2020101900025395,丹尼爾_AOS_下載_軟體,丹尼爾_無聊詹開啟,APP_INSTALLS,45,,,,,,FB,20201019
2020101900025396,丹尼爾_AOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,37,3,,,,,FB,20201019
2020101900025397,丹尼爾_AOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,32,1,1,,,,FB,20201019
2020101900025398,丹尼爾_IOS_下載_軟體,丹尼爾_林恩如開啟,APP_INSTALLS,111,7,,,,,FB,20201019
2020101900025399,丹尼爾_IOS_下載_軟體,丹尼爾_阿格力開啟,APP_INSTALLS,39,,,,,,FB,20201019
2020101900025400,武財神_APP下載_Android_2020928_自動化測試,TW - 18+,APP_INSTALLS,1056,88,1,9009,,,FB,20201019
2020101900025401,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20200930,APP_INSTALLS,0,,,,,,FB,20201019
2020101900025402,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20200930,APP_INSTALLS,19,1,,,,,FB,20201019
2020101900025403,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,(理財A)股市爆料同學會_扭蛋圖_20200828_iOS,APP_INSTALLS,0,,,,,,FB,20201019
2020101900025404,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,(理財A)股市爆料同學會_熱門股_Android,APP_INSTALLS,598,75,4,1388,,,FB,20201019
2020101900025405,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,(理財A)股市爆料同學會_影片區_iOS,APP_INSTALLS,0,,,,,,FB,20201019
2020101900025406,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,(理財A)股市爆料同學會_熱門股_iOS,APP_INSTALLS,110,15,,,,,FB,20201019
2020101900025407,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,33,2,,,,,FB,20201019
2020101900025408,股市爆料同學會_理財受眾A(非儲備受眾)_20201007,(理財A)股市爆料同學會_扭蛋圖_20200828_Android,APP_INSTALLS,0,,,,,,FB,20201019
2020101900025409,20201008_艾蜜莉APP_IOS_下載_軟體,受眾：按讚_艾蜜莉粉專_主要職業,APP_INSTALLS,0,,,,,,FB,20201019
2020101900025410,20201012_籌碼K線_行銷活動手動_iOS_下載,預算手動-相似受眾_iOS,APP_INSTALLS,0,,,,,,FB,20201019
2020101900025411,20201012_籌碼K線_行銷活動手動_iOS_下載,預算手動-股票興趣_iOS,APP_INSTALLS,28,,,,,,FB,20201019
2020101900025412,20201012_籌碼K線_行銷活動手動_iOS_下載,預算手動-同學會_iOS,APP_INSTALLS,1,,,,,,FB,20201019
2020101900025413,20201012_籌碼K線_行銷活動手動_iOS_下載,預算手動-股票財經日報_iOS,APP_INSTALLS,62,7,,,,,FB,20201019
2020101900025414,20201008_艾蜜莉APP_IOS_下載_軟體,受眾：基本面財經老師,APP_INSTALLS,8,,1,339,,,FB,20201019
2020101900025415,20201008_艾蜜莉APP_IOS_下載_軟體,受眾：股市爆料同學會,APP_INSTALLS,19,1,,,,,FB,20201019
2020101900025416,20201008_艾蜜莉APP_Android_下載_軟體,受眾：按讚_艾蜜莉粉專_主要職業,APP_INSTALLS,9,,,,,,FB,20201019
2020101900025417,20201008_艾蜜莉APP_Android_下載_軟體,受眾：基本面財經老師,APP_INSTALLS,6,,,,,,FB,20201019
2020101900025418,20201008_艾蜜莉APP_Android_下載_軟體,受眾：股市爆料同學會,APP_INSTALLS,21,3,,,,,FB,20201019
2020101900025419,20201012_籌碼K線_行銷活動最佳化_iOS_下載,預算最佳化-股票財經日報_iOS,APP_INSTALLS,5,,,,,,FB,20201019
2020101900025420,20201012_籌碼K線_行銷活動最佳化_iOS_下載,預算最佳化-股票興趣_iOS,APP_INSTALLS,1,,,,,,FB,20201019
2020101900025421,20201012_籌碼K線_行銷活動最佳化_Android_下載,預算最佳化-股票市場_Android,APP_INSTALLS,1,,,,,,FB,20201019
2020101900025422,20201012_籌碼K線_行銷活動最佳化_Android_下載,預算最佳化-興趣投資理財_Android,APP_INSTALLS,11,1,,,,,FB,20201019
2020101900025423,20201012_籌碼K線_行銷活動最佳化_Android_下載,預算最佳化-同學會_Android,APP_INSTALLS,3,,,,,,FB,20201019
2020101900025424,20201012_籌碼K線_行銷活動手動_Android_下載,預算手動-興趣投資理財_Android,APP_INSTALLS,32,1,,,,,FB,20201019
2020101900025425,20201012_籌碼K線_行銷活動手動_Android_下載,預算手動-同學會_Android,APP_INSTALLS,5,,,,,,FB,20201019
2020101900025426,20201012_籌碼K線_行銷活動手動_Android_下載,預算手動-股票市場_Android,APP_INSTALLS,2,,,,,,FB,20201019
2020101900025427,20201012_籌碼K線_自動化廣告_Android_下載,自動化廣告_Android,APP_INSTALLS,236,20,1,420,1,420,FB,20201019
2020101900025428,20201012_籌碼K線_自動化廣告_iOS_下載,自動化廣告_iOS,APP_INSTALLS,248,10,,,,,FB,20201019
2020101900025429,20200801_林恩如_AOS_下載_軟體,林恩如_Android_同學會 - 輕影片,APP_INSTALLS,2,,,,,,FB,20201019
2020101900025430,權證小哥_講座_轉換次數(購買),20201025 【付費直播】股票期貨獲利六大招,CONVERSIONS,1174,,11,33099,,,FB,20201019
2020101900025431,武財神_APP_iOS_20201014,道教受眾_iOS,APP_INSTALLS,295,21,,,1,90,FB,20201019
2020101900025432,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20201014,APP_INSTALLS,42,1,,,,,FB,20201019
2020101900025433,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_Android_20201014,APP_INSTALLS,4,1,,,,,FB,20201019
2020101900025434,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_熱門股_iOS,APP_INSTALLS,10,1,,,,,FB,20201019
2020101900025435,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_影片區_Android,APP_INSTALLS,2,,,,,,FB,20201019
2020101900025436,股市爆料同學會_CM粉專_20201014,(CM粉專)股市爆料同學會_影片區_iOS,APP_INSTALLS,0,,,,,,FB,20201019
2020101900025437,2020Q4林恩如_初階講座_轉換,10/30+林恩如_初階階課程_台北場20201024,CONVERSIONS,455,,7,17645,,,FB,20201019
2020101900025438,權證小哥_講座_轉換次數(購買),20201025 股票期貨獲利六大招(台北場),CONVERSIONS,766,,14,71334,,,FB,20201019
2020101900025439,股市爆料同學會_影片廣告(無設受眾)_20201015_iOS,股市爆料同學會_影片廣告_20201015_iOS 1027改A,APP_INSTALLS,227,32,,,,,FB,20201019
2020101900025440,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_iOS,APP_INSTALLS,1,,,,,,FB,20201019
2020101900025441,股市爆料同學會_理財受眾A(非儲備受眾)_20201016,(理財A)股市爆料同學會_影片區_Android,APP_INSTALLS,0,1,,,,,FB,20201019
2020101900025442,2020Q4林恩如_初階講座_轉換,林恩如_初階階課程_台北場20201024 - 複本 - 複本,CONVERSIONS,81,,,,,,FB,20201019
2020101900025443,2020Q4林恩如_初階講座_轉換,林恩如_初階階課程_台北場20201024 - 複本 - 複本,CONVERSIONS,53,,2,17688,,,FB,20201019
2020101900025444,順流小畢_導購(講座),順流小畢_導購(講座)_粉專互動_1019,CONVERSIONS,90,,6,52672,,,FB,20201019
2020102000025445,期貨電子盤_下載_IOS(舊),金湯尼_IOS,APP_INSTALLS,24,3,,,,,FB,20201020
2020102000025446,期貨電子盤_下載_IOS(舊),興趣期貨受眾_IOS,APP_INSTALLS,2,,,,,,FB,20201020
2020102000025447,期貨電子盤_下載_IOS(舊),期貨電子盤類似受眾_IOS,APP_INSTALLS,8,1,,,,,FB,20201020
2020102000025448,20200923_籌碼K線_最後衝刺_iOS,衝刺興趣股票受眾_iOS,APP_INSTALLS,497,20,,,,,FB,20201020
2020102000025449,股市爆料同學會_測試專用_20200606(下載),(理財A)股市爆料同學會_測試_iOS_20200606,APP_INSTALLS,1,2,,,,,FB,20201020
2020102000025450,籌碼K線_iOS_下載,同學會_iOS,APP_INSTALLS,2389,92,,,1,420,FB,20201020
2020102000025451,籌碼K線_iOS_下載,相似受眾_iOS,APP_INSTALLS,475,18,1,,,,FB,20201020
2020102000025452,20200801_林恩如_AOS_下載_軟體,林恩如_Android_財經興趣,APP_INSTALLS,8,,,,,,FB,20201020
2020102000025453,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段官網30D相似受眾,APP_INSTALLS,1,,,,,,FB,20201020
2020102000025454,20200801_林恩如_AOS_下載_軟體,林恩如_Android_基本面造訪,APP_INSTALLS,17,,,,,,FB,20201020
2020102000025455,20200801_林恩如_AOS_下載_軟體,林恩如_Android_林恩如相似受眾,APP_INSTALLS,6,1,,,,,FB,20201020
2020102000025456,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段課程相似受眾,APP_INSTALLS,18,,,,,,FB,20201020
2020102000025457,20200801_林恩如_AOS_下載_軟體,林恩如_Android_波段軟體受眾,APP_INSTALLS,225,15,1,,1,850,FB,20201020
2020102000025458,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_基本面造訪,APP_INSTALLS,15,2,,,,,FB,20201020
2020102000025459,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_林恩如相似受眾,APP_INSTALLS,92,1,,,,,FB,20201020
2020102000025460,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段軟體受眾,APP_INSTALLS,64,3,,,,,FB,20201020
2020102000025461,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_財經興趣,APP_INSTALLS,134,5,,,,,FB,20201020
2020102000025462,20200801_林恩如_iOS_下載_軟體,林恩如_iOS_波段官網30D相似受眾,APP_INSTALLS,3,,,,,,FB,20201020
